"obs_id","comune_key","energy_residual","tourism_shock","u_energy","u_tourism","energy_upper_90","tourism_upper_90","joint_upper_90","energy_upper_95","tourism_upper_95","joint_upper_95"
2726,"hone",0.0678704856188972,-0.366848003242137,0.748854573222467,0.329543526217546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2727,"hone",-0.0809898102159909,-0.853660676310718,0.198880027150857,0.180044120142542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2728,"hone",0.0980417836064902,-0.918555867353154,0.831664686916681,0.162396063125742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2729,"hone",-0.0398996479823097,-0.459052696953334,0.325301204819277,0.297810962158493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2730,"hone",0.0381709158871804,-1.09663211658722,0.642287459697947,0.130493806210759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2731,"hone",0.0600594750444579,-0.601142747105008,0.719328016290514,0.24843034108264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2732,"hone",-0.141527134842606,-0.529837425587638,0.0967249278805362,0.272187340912948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2733,"hone",-0.0586330487260902,-0.170032370660858,0.262684540980825,0.414220261326998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2734,"hone",0.0527481365929621,-0.90808851617513,0.693704395044969,0.165111148820635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2735,"hone",0.0418519874385535,-0.87000715937628,0.653996266757169,0.176141184456134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2736,"hone",0.0543222200294142,-0.844505578061463,0.698964873578822,0.182080434413711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2737,"hone",-0.0551831720005289,-0.340469208697767,0.274053962328186,0.340234176141184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2738,"hone",0.0416141050227132,0.138792143852823,0.653147802477516,0.547089767520787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2739,"hone",0.090813198038699,-0.418481528482132,0.815374172747327,0.312234854912608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2740,"hone",-0.0417294958376431,-1.17850379212955,0.3193619548617,0.116409299168505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2741,"hone",0.0135490541125112,-0.924721560623722,0.542508060410657,0.161038520278296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2742,"hone",-0.301919076276516,-1.20224363624279,0.0276599355167147,0.112166977770236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2743,"introd",-0.0319994547878384,-0.0423584768332325,0.355845918886815,0.468352282368912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2744,"introd",-0.0774804334747881,0.0912723709527356,0.207025284235534,0.527235703376888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2745,"introd",-0.0254429200640196,0.50960753883949,0.380790768708637,0.698964873578822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2746,"introd",0.018647090729738,0.636660725110766,0.564907517393518,0.745630408959783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2747,"introd",0.0944319389290253,0.39799693879878,0.824367894111658,0.658068895299508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2748,"introd",-0.0792051249952266,0.131161362048973,0.203461734260988,0.543865603258103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2749,"introd",-0.0428737550632956,-0.225355666284592,0.3149499406075,0.389784490072968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2750,"introd",0.0269743965903047,0.0566905773116584,0.597318852876294,0.510775496351604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2751,"introd",0.0454899223937257,-0.13318002926366,0.667571695231631,0.431868318343798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2752,"introd",0.0961742711836671,0.284109142126989,0.828270829798066,0.609367045647378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2753,"introd",-0.0754361153135026,0.257154160014052,0.212455455625318,0.597997624300017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2754,"introd",-0.0880328003000308,0.544913059917922,0.182250127269642,0.70948583064653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2755,"introd",0.00496567339498633,1.13033801687367,0.508060410656711,0.872221279484134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2756,"introd",0.0069404590218678,1.19841093609597,0.516884439165111,0.884948243678941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2757,"introd",0.0701205245424763,0.514276513967525,0.755811980315629,0.700152723570338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2758,"introd",0.0622014446075916,-1.156463976761,0.729339894790429,0.120312234854913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2759,"introd",0.0991319746795494,-1.38470025225348,0.836076701170881,0.0885796707958595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2760,"introd",-0.0525048166570361,0.242925043660902,0.281859833701001,0.590700831494994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2761,"introd",-0.0387710678996598,0.594976810023342,0.330222297641269,0.728321737654845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2762,"introd",0.0248472183096773,0.577369486538351,0.588325131511963,0.722382487697268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2763,"introd",0.103150638028989,0.927150516253132,0.846767351094519,0.821822501272696,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2764,"introd",0.12336251429239,0.637403116697778,0.885796707958595,0.746478873239437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2765,"introd",-0.048979691868535,-0.268375953197352,0.293908026472086,0.368233497369761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2766,"introd",0.0259777144601223,-1.34029841657768,0.591888681486509,0.0931613779059902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2767,"introd",0.0569159074601071,-1.08150673553092,0.707788902087222,0.132869506193789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2768,"introd",0.00662370503525622,-1.19370592321248,0.514848124893942,0.11318513490582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2769,"introd",0.0784550965153432,-0.709663966293025,0.782284065840828,0.216528084167657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2770,"introd",0.0410795319151323,-0.469909399818825,0.650941795350416,0.293908026472086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2771,"introd",0.169955254055083,0.0923196652499475,0.940268114712371,0.528084167656542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2772,"introd",-0.102994405381017,1.19555188621217,0.151535720346173,0.88460885796708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2773,"introd",-0.0309850729490933,0.594593631262391,0.361106397420669,0.727982351942983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2774,"introd",0.0259582321691472,0.499488030515672,0.591718988630579,0.695401323604276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2775,"introd",0.0616527522844734,0.706783537005406,0.727812659087052,0.765314780247752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2776,"introd",0.0982774353741007,0.940065007967777,0.833022229764127,0.825046665535381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2777,"introd",-0.0693060412123021,1.25148332904239,0.229594434074325,0.895129815034787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2778,"introd",-0.00334054948815599,1.37690874316309,0.473782453758697,0.918547429153233,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2779,"introd",-0.01817684555947,0.101935824614708,0.409977939928729,0.532665874766672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2780,"introd",-0.0413729176733835,0.136400283758717,0.320719497709146,0.545901917529272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2781,"introd",0.106470245371089,0.164570779968366,0.854403529611403,0.557610724588495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2782,"introd",-0.0191021075632065,0.690976814699561,0.406414389954183,0.761072458849482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2783,"introd",-0.0438750354390116,0.801991236742448,0.312234854912608,0.791447480061089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2784,"introd",-0.0925445846226332,0.554041810077704,0.173256405905311,0.713388766332937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2785,"introd",-0.0604142354836696,-0.00743209758949872,0.257593755302902,0.484133717970473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2786,"introd",-0.00880391582261808,-0.243665662475392,0.449855761072459,0.380281690140845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2787,"introd",0.00611591557720992,-0.166905247170878,0.51230273205498,0.415747497030375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2788,"introd",0.011775760245115,0.699593595887013,0.535890039029357,0.763278465976582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2789,"introd",-0.15701242431353,-0.0575362006689132,0.0829798065501442,0.462582725267266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2790,"introd",-0.0651695496361118,0.484073902801777,0.242491091125064,0.689801459358561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2791,"introd",-0.0226877057672858,-0.0234380055965692,0.391990497200068,0.477346003733243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2792,"introd",-0.0390257468908235,0.26348589492816,0.329373833361615,0.600543017138978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2793,"introd",0.0151464020926664,-0.0195404148338136,0.549126081791957,0.479721703716274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2794,"introd",-0.0181571272585082,0.784920273880636,0.41014763278466,0.787714237230613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2795,"introd",0.0886438867775716,0.330735551529978,0.808925844221958,0.631257424062447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2796,"introd",-0.0651148804637334,0.448350229343103,0.243169862548787,0.678941116578992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2797,"introd",-0.0803826265382579,-0.0315978705242286,0.200067877142372,0.473103682334974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2798,"introd",0.0195119266088124,-0.244931118846571,0.568640760223995,0.379772611573053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2799,"introd",0.0579610389800056,0.226551767365661,0.711182759205837,0.582725267266248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2800,"introd",0.10177567505537,0.0689565422000084,0.843882572543696,0.517054132021042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2801,"introd",-0.0391949095489181,0.0539873264886848,0.328016290514169,0.509757339216019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2802,"introd",-0.0314840166074646,0.772048772080095,0.358391311725776,0.783811301544205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2803,"introd",-0.0265307507851933,0.174143391573428,0.377736297301884,0.56321058883421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2804,"introd",-0.0424732711706195,0.385568832851534,0.316477176310877,0.652638723909723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2805,"introd",0.0191082352131797,0.329724773184525,0.566943831664687,0.630578652638724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2806,"introd",-0.0157421488812659,0.592827451466665,0.419650432716783,0.727473273375191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2807,"introd",0.0359101899074421,0.408876469152195,0.633633124045478,0.661802138129985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2808,"introd",-0.120457666406224,0.123126400208567,0.120651620566774,0.539623281859834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2809,"introd",-0.12156834892042,0.0267628696909166,0.118784999151536,0.49889699643645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2810,"introd",0.00333269082081245,-0.059060464705833,0.500424232139827,0.461734260987612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2811,"introd",0.0376026793924673,-0.295319480221486,0.639572374003054,0.35703376887833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2812,"introd",0.0709052719041807,-0.0337265683694773,0.758187680298659,0.471237060919735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2813,"introd",-0.0687376824519834,0.225066376574671,0.231970134057356,0.582216188698456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2814,"introd",-0.105483158768886,0.573093143537199,0.145426777532666,0.72051586628203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2815,"introd",0.0661259622509682,-0.0247357857687624,0.742575937553029,0.47666723230952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2816,"introd",0.0346047867968675,0.198889956763368,0.628542338367555,0.571016460207025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2817,"introd",0.0716661287749432,0.264234686361912,0.760054301713898,0.601221788562701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2818,"introd",0.0133340362278602,0.429291516847134,0.541829288986934,0.670795859494315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2819,"introd",0.0813759690924538,0.620182910202063,0.789920244357713,0.738842694722552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2820,"introd",-0.0772373154165678,0.506090581681498,0.207704055659257,0.698116409299169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2821,"introd",0.027126761079769,-0.205803146711597,0.597997624300017,0.399456982861022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2822,"introd",0.100404880518965,-0.340745055415967,0.84031902256915,0.339894790429323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2823,"introd",-0.300542794671772,-0.333525044111073,0.0279993212285763,0.342270490412354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2824,"issime",0.0719563339134677,-2.60210067799852,0.76056338028169,0.0106906499236382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2825,"issime",-0.0298954815393628,-2.04855781822866,0.365348718818938,0.0317325640590531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2826,"issime",0.0905224289837285,-2.60717874580838,0.814186322755812,0.0101815713558459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2827,"issime",0.0590489588055849,-2.35304063330378,0.715425080604107,0.0183268284405227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2828,"issime",0.16121213973088,-2.67328398171649,0.932462243339555,0.00797556422874597,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2829,"issime",0.0016175125979121,-1.77481325342907,0.494145596470389,0.0503987782114373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2830,"issime",0.0349857453438283,-1.75369113378533,0.631087731206516,0.0514169353470219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2831,"issime",0.0623560270222203,-1.61713388181947,0.729848973358222,0.0649923638214831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2832,"issime",0.0535145357468867,-2.16495306618563,0.696758866451722,0.0256236212455456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2833,"issime",0.111467144057899,-1.75205132764051,0.864924486679111,0.0515866282029527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2834,"issime",-0.112590440326757,-2.6393643028258,0.132699813337858,0.0088240285083998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2835,"issime",-0.048992154073904,-1.01027668500153,0.293738333616155,0.144408620397081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2836,"issime",0.0521568286537839,-2.01355044232088,0.691498387917869,0.0356354997454607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2837,"issime",0.018891683781062,-2.06562569016106,0.565586288817241,0.0302053283556762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2838,"issime",0.128891307769182,-1.74395485760613,0.893093500763618,0.0524350924826065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2839,"issime",-0.0113961137907062,-1.13463174960595,0.437128796877651,0.123536399117597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2840,"issime",0.07982932039865,-1.29047896690919,0.785677922959443,0.0989309350076362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2841,"issime",0.00391503338666865,-0.756568791322486,0.503818089258442,0.206346512811811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2842,"issime",0.0314339892163638,-0.683319654791364,0.617003224164263,0.223655184116749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2843,"issime",0.0503846483742834,-0.527660663914247,0.68301374512133,0.27269641948074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2844,"issime",0.0423045149201329,-0.154322036018758,0.656032581028339,0.421007975564229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2845,"issime",0.0611058261190518,-0.149125340160266,0.724079416256576,0.424232139826913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2846,"issime",-0.286361994437646,0.0894448742318714,0.0305447140675378,0.525878160529442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2847,"issime",0.0886455967745885,-1.86911857870988,0.809095537077889,0.0431019854064144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2848,"issime",0.0586935236347266,-2.42904315298023,0.71389784490073,0.0154420498896996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2849,"issime",-0.0266981135092461,-0.543863096089038,0.377396911590022,0.266417783811302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2850,"issime",0.0245194925152923,-0.402922397037622,0.586119124384863,0.317665026302393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2851,"issime",-0.0414935887137897,-0.636434058064223,0.320040726285423,0.237400305447141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2852,"issime",0.0907044556605037,-0.722858291227958,0.815034787035466,0.214152384184626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2853,"issime",-0.0492405215945659,-0.165857406186609,0.29272017648057,0.417105039877821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2854,"issime",-0.0136047780348552,-0.738876474297041,0.428135075513321,0.210419141354149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2855,"issime",0.027725767415685,-0.552961640712822,0.601730867130494,0.262854233836755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2856,"issime",-0.0814521278870615,-0.225070935088463,0.197692177159342,0.390123875784829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2857,"issime",-0.0300713065263043,0.0305277318299725,0.363991175971492,0.500593924995758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2858,"issime",-0.0490936176490138,-0.137195653683695,0.293398947904293,0.430001696928559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2859,"issime",-0.0958124817460426,0.0282655533743985,0.165959613100288,0.499745460716104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2860,"issime",0.033710632782487,-0.668057069819882,0.624639402681147,0.229255048362464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2861,"issime",-0.0622476161607128,-0.577589052983191,0.251484812489394,0.254030205328356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2862,"issime",0.112938503825685,-0.326885200219486,0.868997115221449,0.344646190395384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2863,"issime",0.046075684984352,-0.458928710137784,0.6696080095028,0.297980655014424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2864,"issime",0.0212300443650868,0.128345214748561,0.575428474461225,0.542168674698795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2865,"issime",-0.0582795398307372,-0.628584319230857,0.26387239097234,0.240794162565756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2866,"issime",0.00612502563375905,-1.06353548559015,0.512472424910911,0.136772441880197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2867,"issime",0.0444619898139162,-1.48338906463606,0.663668759545223,0.0785677922959443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2868,"issime",-0.0598447092055086,-1.12151210418041,0.259290683862209,0.125233327676905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2869,"issime",-0.0402334804407971,-0.205370258932031,0.324622433395554,0.400135754284745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2870,"issime",-0.121087102064758,-1.09467361427252,0.11980315628712,0.130663499066689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2871,"issime",-0.0233995649240626,-0.155064894909836,0.388766332937383,0.420668589852367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2872,"issime",0.000444795673670839,-0.542672858015302,0.488545732224673,0.267096555235025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2873,"issime",-0.0771646209161165,-0.530310503800253,0.207873748515188,0.272017648057017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2874,"issime",0.0333497116195289,-0.708330220191483,0.622603088409978,0.21737654844731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2875,"issime",-0.0165217194308749,-0.362779341534452,0.416086882742237,0.331410147632785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2876,"issime",-0.108433858095845,-0.300712869351202,0.140675377566604,0.354658068895299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2877,"issime",-0.0428185492932247,-0.636366080269534,0.315289326319362,0.237569998303071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2878,"issime",0.054381349363025,-1.67411883924551,0.699304259290684,0.0588834210079756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2879,"issime",0.029063746195698,-1.86883130464928,0.606651959952486,0.0432716782623452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2880,"issime",-0.0873937847541466,-0.843249812313771,0.183437977261157,0.182419820125573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2881,"issime",0.0364036450012168,-0.439490784602237,0.634990666892924,0.306295604955031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2882,"issime",-0.146110329830007,-1.41534091862911,0.0924826064822671,0.0863736636687596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2883,"issime",-0.0270332228042633,-0.102948734133509,0.376209061598507,0.445104361106397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2884,"issime",0.000646413325844364,-0.616906287300333,0.489224503648396,0.243678941116579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2885,"issime",-0.0546764830433197,-0.744573192467624,0.27490242660784,0.209061598506703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2886,"issime",-0.00323860489882755,-0.557938172505753,0.474630918038351,0.260308840997794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2887,"issime",-0.015706157897327,-0.280113384482546,0.419820125572713,0.364160868827422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2888,"issime",0.102947485712688,-0.948938036348844,0.846258272526727,0.154759884608858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2889,"issime",-0.0188441770489813,-0.980977832649866,0.407432547089768,0.14865094179535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2890,"issime",-0.00163671912992669,-1.44375510653455,0.480061089428135,0.0824707279823519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2891,"issime",0.0232795334869405,-1.18695384899181,0.58102833870694,0.114712370609197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2892,"issime",0.110501504962535,-1.25036015242173,0.862039708128288,0.104530799253351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2893,"issime",-0.0391871240301551,-0.620369985272929,0.3281859833701,0.243169862548787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2894,"issime",0.0173553372326243,-0.545008712003062,0.558119803156287,0.265569319531648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2895,"issime",0.00550651064955865,-0.532155096987806,0.509587646360088,0.271169183777363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2896,"issime",0.143366617982581,-0.705190520797285,0.913117257763448,0.218225012726964,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2897,"issime",0.0782546323834072,-0.494829785479025,0.781435601561174,0.284235533684032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2898,"issime",0.145953937463283,-0.266927258224042,0.916341422026133,0.369930425929068,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2899,"issime",0.0378795147385755,-0.394600680805036,0.641099609706431,0.320889190565077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2900,"issime",0.126108436888371,-0.0812970542798853,0.88919056507721,0.453589003902936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2901,"issime",0.0371979294327058,-0.397485815391151,0.638045138299678,0.319871033429493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2902,"issime",0.135263561451064,-1.56890533712906,0.902596300695741,0.0697437637875445,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2903,"issime",0.143701288552499,-1.5628274857305,0.91362633633124,0.0704225352112676,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2904,"issime",-0.38734501618911,-0.896103422018592,0.0159511284574919,0.16850500593925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2905,"issogne",-0.0290818481455517,-1.57097718560586,0.368403190225692,0.069404378075683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2906,"issogne",-0.0552583041783414,-1.86747175301178,0.273714576616324,0.0436110639742067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2907,"issogne",0.165307113211876,-1.16486907313468,0.937383336161548,0.119124384863397,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2908,"issogne",0.0895674030210305,-0.309224199705094,0.811810622772781,0.351433904632615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2909,"issogne",0.0622849633886116,-0.779111646176975,0.729679280502291,0.200067877142372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2910,"issogne",0.0669547002525928,-1.57942701439335,0.745800101815714,0.0680468352282369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2911,"issogne",-0.0626880094950497,-1.89169210841294,0.251145426777533,0.0417444425589683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2912,"issogne",0.0156259025928218,-1.10838292151935,0.551162396063126,0.128457491939589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2913,"issogne",0.101248373480841,-1.26829611546026,0.842864415408111,0.102324792126251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2914,"issogne",0.038532681862641,-1.33949555639863,0.643645002545393,0.0933310707619209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2915,"issogne",-0.116112373138975,-1.05450510612674,0.127269641948074,0.137960291871712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2916,"issogne",-0.132576623759446,-0.810148649559111,0.104870184965213,0.192262005769557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2917,"issogne",0.0463619303917149,-0.325420337034332,0.670456473782454,0.345324961819107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2918,"issogne",0.0279912285451989,-0.285021952550582,0.602749024266078,0.361954861700322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2919,"issogne",0.0658034686137672,-2.01855844849299,0.741388087561514,0.0347870354658069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2920,"issogne",-0.0576601749938384,-1.35542129324456,0.265569319531648,0.0914644493466825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
