"rep","date","arrivals","comune_key","comune_nome","share","arrivals_comune"
1,2025-03-01,142138.86073051,"pre saint didier","Pré-Saint-Didier",0.0472766819556915,6719.85371230065
1,2025-03-01,142138.86073051,"quart","Quart",0.00458403571506539,651.569614087364
1,2025-03-01,142138.86073051,"rhemes notre dame","Rhêmes-Notre-Dame",0.0102881499640887,1462.3459149202
1,2025-03-01,142138.86073051,"rhemes saint georges","Rhêmes-Saint-Georges",0.000473914881941283,67.3617214023681
1,2025-03-01,142138.86073051,"roisan","Roisan",0.00055823952149463,79.3475295999918
1,2025-03-01,142138.86073051,"saint christophe","Saint-Christophe",0.00415540855474901,590.64503784184
1,2025-03-01,142138.86073051,"saint denis","Saint-Denis",0.000266954679251205,37.9446339754451
1,2025-03-01,142138.86073051,"saint marcel","Saint-Marcel",0.000517238796770681,73.5197332986045
1,2025-03-01,142138.86073051,"saint nicolas","Saint-Nicolas",0.00291411979993752,414.209668395342
1,2025-03-01,142138.86073051,"saint oyen","Saint-Oyen",0.00239848580248607,340.918039443674
1,2025-03-01,142138.86073051,"saint pierre","Saint-Pierre",0.00585373343704627,832.043001761851
1,2025-03-01,142138.86073051,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00243139881800915,345.596257973329
1,2025-03-01,142138.86073051,"saint vincent","Saint-Vincent",0.0497941721636367,7077.68690235821
1,2025-03-01,142138.86073051,"sarre","Sarre",0.00550124050531375,781.940058029832
1,2025-03-01,142138.86073051,"torgnon","Torgnon",0.0150411151518243,2137.92697179671
1,2025-03-01,142138.86073051,"valgrisenche","Valgrisenche",0.00454079332504374,645.423190034422
1,2025-03-01,142138.86073051,"valpelline","Valpelline",0.000924250602561934,131.371927677641
1,2025-03-01,142138.86073051,"valsavarenche","Valsavarenche",0.0030837018869247,438.313873040002
1,2025-03-01,142138.86073051,"valtournenche","Valtournenche",0.188550899783826,26800.4100849856
1,2025-03-01,142138.86073051,"verrayes","Verrayes",0.0022329078369652,317.382976062461
1,2025-03-01,142138.86073051,"verres","Verrès",0.000780054301310126,110.876029696155
1,2025-03-01,142138.86073051,"villeneuve","Villeneuve",0.00139507513665299,198.294390557317
1,2025-04-01,71987.7175795192,"allein","Allein",0.000107220532618756,7.7185614208846
1,2025-04-01,71987.7175795192,"antey saint andre","Antey-Saint-André",0.0170386078368645,1226.57048890838
1,2025-04-01,71987.7175795192,"aosta","Aosta",0.14236435683012,10248.4851128766
1,2025-04-01,71987.7175795192,"arnad","Arnad",0.00322718488037097,232.31767374504
1,2025-04-01,71987.7175795192,"arvier","Arvier",0.00386794137612389,278.444271398543
1,2025-04-01,71987.7175795192,"avise","Avise",0.000392184278167198,28.2324510558278
1,2025-04-01,71987.7175795192,"ayas","Ayas",0.026122439642932,1880.49480750343
1,2025-04-01,71987.7175795192,"aymavilles","Aymavilles",0.00380425867987107,273.859899445993
1,2025-04-01,71987.7175795192,"bard","Bard",0.00733201105181708,527.814740888121
1,2025-04-01,71987.7175795192,"bionaz","Bionaz",0.00844873094181995,608.20485694508
1,2025-04-01,71987.7175795192,"brissogne","Brissogne",0.000316581488081515,22.789978754916
1,2025-04-01,71987.7175795192,"brusson","Brusson",0.0107825736778483,776.212868701302
1,2025-04-01,71987.7175795192,"challand saint anselme","Challand-Saint-Anselme",0.0035323935081683,254.288946245747
1,2025-04-01,71987.7175795192,"challand saint victor","Challand-Saint-Victor",0.000226375296104246,16.2962408829325
1,2025-04-01,71987.7175795192,"chambave","Chambave",0.00149988694924227,107.973438103259
1,2025-04-01,71987.7175795192,"chamois","Chamois",4.45200040020348e-05,3.20489347473755
1,2025-04-01,71987.7175795192,"champdepraz","Champdepraz",0.00382685868703707,275.486822379155
1,2025-04-01,71987.7175795192,"champorcher","Champorcher",0.00103898669044996,74.7942804409908
1,2025-04-01,71987.7175795192,"charvensod","Charvensod",0.0217477061994306,1565.56773188697
1,2025-04-01,71987.7175795192,"chatillon","Châtillon",0.0301230569515912,2168.49011646292
1,2025-04-01,71987.7175795192,"cogne","Cogne",0.0191935323216977,1381.69858412775
1,2025-04-01,71987.7175795192,"courmayeur","Courmayeur",0.0576228502691046,4148.13747129923
1,2025-04-01,71987.7175795192,"donnas","Donnas",0.00201958710094674,145.385465850194
1,2025-04-01,71987.7175795192,"doues","Doues",0.000968732549743806,69.7368452010446
1,2025-04-01,71987.7175795192,"emarese","Emarèse",0.000340583987666933,24.5178639162736
1,2025-04-01,71987.7175795192,"etroubles","Etroubles",0.00758122440802732,545.755041592028
1,2025-04-01,71987.7175795192,"fenis","Fénis",0.00978358967753296,704.298290620142
1,2025-04-01,71987.7175795192,"fontainemore","Fontainemore",0.000143550309558173,10.3338591429263
1,2025-04-01,71987.7175795192,"gaby","Gaby",0.00238045873207223,171.363790914116
1,2025-04-01,71987.7175795192,"gignod","Gignod",0.00310869784718388,223.788062663132
1,2025-04-01,71987.7175795192,"gressan","Gressan",0.0111820378927501,804.969385786775
1,2025-04-01,71987.7175795192,"gressoney la trinite","Gressoney-La-Trinité",0.0356225872099268,2564.38874752
1,2025-04-01,71987.7175795192,"gressoney saint jean","Gressoney-Saint-Jean",0.0178569063503399,1285.47793119219
1,2025-04-01,71987.7175795192,"hone","Hône",0.000673126075468634,48.4568098162461
1,2025-04-01,71987.7175795192,"introd","Introd",0.00287376593397811,206.87585044486
1,2025-04-01,71987.7175795192,"issime","Issime",0.000699680693133986,50.3684161331716
1,2025-04-01,71987.7175795192,"issogne","Issogne",0.000180752041477559,13.0119269138081
1,2025-04-01,71987.7175795192,"jovencan","Jovençan",0.00838354458104488,603.512239615568
1,2025-04-01,71987.7175795192,"la magdeleine","La Magdeleine",0.000441478688120932,31.7810431178263
1,2025-04-01,71987.7175795192,"la salle","La Salle",0.0160423338383065,1154.85099766837
1,2025-04-01,71987.7175795192,"la thuile","La Thuile",0.0270422038780752,1946.70653550266
1,2025-04-01,71987.7175795192,"lillianes","Lillianes",0.000583467073305966,42.0024628900985
1,2025-04-01,71987.7175795192,"montjovet","Montjovet",0.00275533982032632,198.350624821255
1,2025-04-01,71987.7175795192,"morgex","Morgex",0.00930330918361186,669.723994064798
1,2025-04-01,71987.7175795192,"nus","Nus",0.0140803467860884,1013.61202785862
1,2025-04-01,71987.7175795192,"ollomont","Ollomont",2.29398472858076e-05,1.65138724772802
1,2025-04-01,71987.7175795192,"oyace","Oyace",1.02792121189771e-09,7.39977018960892e-05
1,2025-04-01,71987.7175795192,"perloz","Perloz",0.00100604624497129,72.4229729549289
1,2025-04-01,71987.7175795192,"pollein","Pollein",0.0371703560208461,2675.80909155885
1,2025-04-01,71987.7175795192,"pont saint martin","Pont-Saint-Martin",0.00632206993653636,455.111385109348
1,2025-04-01,71987.7175795192,"pontboset","Pontboset",0.00119285938101946,85.8712242329086
1,2025-04-01,71987.7175795192,"pontey","Pontey",0.000447555273797049,32.2184826513264
1,2025-04-01,71987.7175795192,"pre saint didier","Pré-Saint-Didier",0.0552991125132346,3980.85689400079
1,2025-04-01,71987.7175795192,"quart","Quart",0.006093391293871,438.649331564686
1,2025-04-01,71987.7175795192,"rhemes notre dame","Rhêmes-Notre-Dame",0.0028016637036189,201.685375448907
1,2025-04-01,71987.7175795192,"rhemes saint georges","Rhêmes-Saint-Georges",0.000234119684123378,16.85374170048
1,2025-04-01,71987.7175795192,"roisan","Roisan",0.00120585039893266,86.8064179615145
1,2025-04-01,71987.7175795192,"saint christophe","Saint-Christophe",0.00854370776542632,615.042021699455
1,2025-04-01,71987.7175795192,"saint denis","Saint-Denis",0.00033818372133391,24.3450742213764
1,2025-04-01,71987.7175795192,"saint marcel","Saint-Marcel",0.00092737462004855,66.759582238469
1,2025-04-01,71987.7175795192,"saint nicolas","Saint-Nicolas",0.00357561249301689,257.400182321101
1,2025-04-01,71987.7175795192,"saint oyen","Saint-Oyen",0.00253803249091791,182.707166163842
