"comune_key","comune_nome","date","bagged_mean","q05","q50","q95"
"la salle","La Salle",2026-08-01,4066.46895432183,2550.60686660179,3761.73873303816,6694.86553552152
"la salle","La Salle",2026-09-01,2650.20005387811,1405.74563761901,2497.5810527281,4117.31187264015
"la thuile","La Thuile",2025-10-01,298.743746412786,186.199585065938,294.805752000667,432.052881829793
"la thuile","La Thuile",2025-11-01,506.059486836662,379.965592483787,477.165184816992,706.658752212763
"la thuile","La Thuile",2025-12-01,6912.0753565963,5003.7221020029,6705.45115486356,8801.17107678462
"la thuile","La Thuile",2026-01-01,11294.3252851021,6429.23868719923,11665.5468950355,16035.7320746597
"la thuile","La Thuile",2026-02-01,12507.2442381921,6951.98173077454,12196.3913721793,18692.0836358897
"la thuile","La Thuile",2026-03-01,10152.8792338687,5854.53370801097,9781.35233603616,17816.9286680954
"la thuile","La Thuile",2026-04-01,3312.31070279931,1890.56247475892,3123.04242670213,5411.50032771666
"la thuile","La Thuile",2026-05-01,111.971740731262,70.0294850932198,95.7228657154789,189.564504603273
"la thuile","La Thuile",2026-06-01,5092.1725103858,3778.38215868632,4783.9472699705,7221.80615412212
"la thuile","La Thuile",2026-07-01,12716.3252009841,7262.87255114308,11876.3937310418,19653.3888830807
"la thuile","La Thuile",2026-08-01,13451.0149431067,8436.86536452921,12443.032143743,22145.1921487516
"la thuile","La Thuile",2026-09-01,6578.46815775622,3489.41692211085,6199.62911959957,10220.211493121
"lillianes","Lillianes",2025-10-01,51.1771688143884,31.8974630013569,50.5025591958136,74.0140790749619
"lillianes","Lillianes",2025-11-01,57.2176229870104,42.9608150509596,53.9506883233235,79.8983817442622
"lillianes","Lillianes",2025-12-01,71.5053963370572,51.7634883310066,69.3678696644599,91.0480852143992
"lillianes","Lillianes",2026-01-01,73.2384297307955,41.6906131113521,75.6456286654253,103.984240500048
"lillianes","Lillianes",2026-02-01,77.6934940471883,43.1848727769123,75.76251350222,116.11297109398
"lillianes","Lillianes",2026-03-01,40.2742801665134,23.2236713713854,38.8005131662334,70.6759097943325
"lillianes","Lillianes",2026-04-01,58.648478533055,33.4747017007167,55.2972541390715,95.8171769736122
"lillianes","Lillianes",2026-05-01,127.374772657439,79.6628656910391,108.890673477076,215.641335216115
"lillianes","Lillianes",2026-06-01,287.843553151952,213.579359989085,270.420606817887,408.224650546972
"lillianes","Lillianes",2026-07-01,543.666020374711,310.512428233835,507.756102026941,840.249014716468
