"comune_key","comune_nome","date","q05","q50","q95","scale_factor"
"lillianes","Lillianes",2025-05-01,96.4562809802741,373.847385058316,1438.99383155724,1.22103135018847
"lillianes","Lillianes",2025-06-01,268.769213748599,1036.12399650564,3982.66845320049,1.43827193394973
"lillianes","Lillianes",2025-07-01,637.002668688654,2450.29331190818,9413.09801869373,1.50863863080624
"lillianes","Lillianes",2025-08-01,637.823149191766,2453.10191332394,9423.54075074374,1.38823215487078
"lillianes","Lillianes",2025-09-01,259.472464060865,1001.13164013977,3849.00824576988,1.6868662838857
"montjovet","Montjovet",2025-01-01,813.134549384096,3128.26957354166,12018.0926713035,2.09046510739047
"montjovet","Montjovet",2025-02-01,1559.62641515962,5997.32654675209,23037.5288326325,3.01425863985616
"montjovet","Montjovet",2025-03-01,2099.92804826123,8073.61575869239,31011.8143660634,3.57762181342539
"montjovet","Montjovet",2025-04-01,1275.60579652008,4903.23271226706,18832.8572089657,1.78501399459999
"montjovet","Montjovet",2025-05-01,1037.11223443497,3985.84622521739,15308.6085120312,1.22103135018847
"montjovet","Montjovet",2025-06-01,1852.60447782021,7117.84932426141,27335.7177262553,1.43827193394973
"montjovet","Montjovet",2025-07-01,3565.90773889769,13696.9150737515,52598.6905940583,1.50863863080624
"montjovet","Montjovet",2025-08-01,4269.99828906444,16400.1910103437,62978.5833324804,1.38823215487078
"montjovet","Montjovet",2025-09-01,1468.14803777651,5642.29162467577,21670.4704069022,1.6868662838857
"morgex","Morgex",2025-01-01,421.315693749175,1623.73516124344,6240.87249612464,2.09046510739047
"morgex","Morgex",2025-02-01,312.991842480614,1210.40884949901,4656.37565232919,3.01425863985616
"morgex","Morgex",2025-03-01,212.152416459944,824.798199515395,3177.2798371402,3.57762181342539
"morgex","Morgex",2025-04-01,97.2107057902551,378.345918819221,1457.86926596763,1.78501399459999
"morgex","Morgex",2025-05-01,69.2090964395608,269.22167297176,1037.24444665245,1.22103135018847
"morgex","Morgex",2025-06-01,207.406978008068,800.500840653221,3077.9055985905,1.43827193394973
"morgex","Morgex",2025-07-01,392.388692045757,1511.00685262848,5806.35786142878,1.50863863080624
"morgex","Morgex",2025-08-01,371.374976524307,1429.9749272003,5494.8636678617,1.38823215487078
"morgex","Morgex",2025-09-01,161.566289156956,625.18442065049,2405.4188911614,1.6868662838857
"nus","Nus",2025-01-01,502.528165370725,1935.580690128,7438.31953773747,2.09046510739047
"nus","Nus",2025-02-01,408.805297012602,1578.32028977656,6069.10864007377,3.01425863985616
"nus","Nus",2025-03-01,326.783250988676,1264.96597801464,4867.46794425375,3.57762181342539
"nus","Nus",2025-04-01,176.151641772534,681.469040681009,2621.82337753102,1.78501399459999
"nus","Nus",2025-05-01,140.896619264833,544.492613795322,2094.24973677214,1.22103135018847
"nus","Nus",2025-06-01,324.306741494461,1249.38101685045,4801.54820122341,1.43827193394973
"nus","Nus",2025-07-01,595.961456088722,2292.70029209553,8807.96093037796,1.50863863080624
"nus","Nus",2025-08-01,522.658450857617,2010.88416592917,7725.48102463307,1.38823215487078
"nus","Nus",2025-09-01,213.662123770388,825.225778502692,3173.5521814386,1.6868662838857
"ollomont","Ollomont",2025-01-01,34.8595486796765,139.792873272156,542.723450950494,2.09046510739047
"ollomont","Ollomont",2025-02-01,27.0510214618029,112.432580831489,440.286874722516,3.01425863985616
"ollomont","Ollomont",2025-03-01,18.6300084193007,81.6968447422695,323.865449336166,3.57762181342539
"ollomont","Ollomont",2025-04-01,11.0960671551657,47.676694084824,188.141634063095,1.78501399459999
"ollomont","Ollomont",2025-05-01,6.9939160598153,30.3233185345118,119.905247369097,1.22103135018847
"ollomont","Ollomont",2025-06-01,23.7659121539296,95.3425790862634,370.187847425377,1.43827193394973
"ollomont","Ollomont",2025-07-01,69.956592408516,272.908730097582,1052.21904355324,1.50863863080624
"ollomont","Ollomont",2025-08-01,76.4756027636441,297.598959052608,1146.68443341173,1.38823215487078
"ollomont","Ollomont",2025-09-01,43.5945774438119,172.188100035613,665.970819155908,1.6868662838857
"oyace","Oyace",2025-01-01,10.4855411126146,46.1997941671756,183.337969008307,2.09046510739047
"oyace","Oyace",2025-02-01,15.4896870888886,68.0385319847357,269.819391520474,3.01425863985616
"oyace","Oyace",2025-03-01,13.5764141390549,62.2916875093372,249.352121523765,3.57762181342539
"oyace","Oyace",2025-04-01,6.15478975452232,28.7028193387183,115.284375971486,1.78501399459999
"oyace","Oyace",2025-05-01,4.41388620856018,20.4163330994188,81.8636873602474,1.22103135018847
"oyace","Oyace",2025-06-01,17.7478266239517,72.2338985166835,281.453462543872,1.43827193394973
"oyace","Oyace",2025-07-01,34.7831232579867,137.847096447696,533.599603255536,1.50863863080624
"oyace","Oyace",2025-08-01,22.8664000374939,91.746460742733,356.237105237859,1.38823215487078
"oyace","Oyace",2025-09-01,13.3564236851556,56.0774477788654,220.120729395452,1.6868662838857
"perloz","Perloz",2025-01-01,107.582986411399,419.041595161004,1615.0029128239,2.09046510739047
"perloz","Perloz",2025-02-01,161.085306169833,627.10713227499,2416.57148339995,3.01425863985616
"perloz","Perloz",2025-03-01,170.630282010302,665.358501162114,2565.05173885167,3.57762181342539
"perloz","Perloz",2025-04-01,101.185865678735,393.610025588442,1516.4814883684,1.78501399459999
"perloz","Perloz",2025-05-01,79.8539339182611,310.096490683312,1194.19853132455,1.22103135018847
"perloz","Perloz",2025-06-01,207.62442853097,801.335822916,3081.11182394168,1.43827193394973
"perloz","Perloz",2025-07-01,429.234142040228,1652.48867938606,6349.6300240884,1.50863863080624
"perloz","Perloz",2025-08-01,411.183360320803,1582.83404170807,6081.82316381987,1.38823215487078
"perloz","Perloz",2025-09-01,189.131864901496,731.032714335255,2811.86283341047,1.6868662838857
"pollein","Pollein",2025-01-01,1397.34617523342,5371.56767549411,20632.0711536855,2.09046510739047
"pollein","Pollein",2025-02-01,1279.91780522713,4923.28117346958,18913.3316398897,3.01425863985616
"pollein","Pollein",2025-03-01,1060.57032262502,4082.61470701071,15686.8795513686,3.57762181342539
"pollein","Pollein",2025-04-01,591.869930976254,2277.7742284832,8751.43162133733,1.78501399459999
"pollein","Pollein",2025-05-01,482.217755605321,1855.12222715799,7126.9002249318,1.22103135018847
"pollein","Pollein",2025-06-01,1192.44343589465,4582.91515518939,17601.8939568523,1.43827193394973
"pollein","Pollein",2025-07-01,2059.81290290531,7913.70307068618,30391.894399607,1.50863863080624
"pollein","Pollein",2025-08-01,1772.2278427244,6809.07119440096,26149.9069989286,1.38823215487078
"pollein","Pollein",2025-09-01,789.6565807316,3036.97100037795,11666.3716302506,1.6868662838857
"pont saint martin","Pont-Saint-Martin",2025-01-01,540.801695720465,2082.54616323677,8002.64820271081,2.09046510739047
"pont saint martin","Pont-Saint-Martin",2025-02-01,808.47132547987,3112.98684450674,11962.0323975412,3.01425863985616
"pont saint martin","Pont-Saint-Martin",2025-03-01,933.851906437428,3596.03215723212,13818.4646447419,3.57762181342539
"pont saint martin","Pont-Saint-Martin",2025-04-01,510.759931980995,1966.3221814088,7555.49549967002,1.78501399459999
"pont saint martin","Pont-Saint-Martin",2025-05-01,385.695507898435,1484.48911152586,5703.71635109238,1.22103135018847
"pont saint martin","Pont-Saint-Martin",2025-06-01,858.399915072994,3300.23065684632,12676.5491447671,1.43827193394973
"pont saint martin","Pont-Saint-Martin",2025-07-01,1727.24628920801,6636.68970725761,25488.3260219963,1.50863863080624
"pont saint martin","Pont-Saint-Martin",2025-08-01,1712.97825364579,6581.56033217142,25276.2943167586,1.38823215487078
"pont saint martin","Pont-Saint-Martin",2025-09-01,845.154652802698,3250.07651596594,12484.6696193382,1.6868662838857
"pontboset","Pontboset",2025-01-01,102.900030348267,401.05964139095,1545.95450471817,2.09046510739047
"pontboset","Pontboset",2025-02-01,112.941865303048,442.242462112171,1706.71473741099,3.01425863985616
"pontboset","Pontboset",2025-03-01,96.9591976852688,382.470937268015,1478.79958796883,3.57762181342539
"pontboset","Pontboset",2025-04-01,48.4455681621203,191.094012416969,738.845837413869,1.78501399459999
"pontboset","Pontboset",2025-05-01,40.3782539374945,158.514916377264,612.144626735827,1.22103135018847
"pontboset","Pontboset",2025-06-01,128.360686129401,496.973165591977,1912.39805435935,1.43827193394973
"pontboset","Pontboset",2025-07-01,268.279225363317,1034.44233606602,3976.4109241212,1.50863863080624
"pontboset","Pontboset",2025-08-01,254.638005798064,981.719854430824,3773.62138263257,1.38823215487078
"pontboset","Pontboset",2025-09-01,104.474850645039,405.960581232151,1563.62731922043,1.6868662838857
"pontey","Pontey",2025-01-01,170.591058101915,660.984551064238,2544.03299326683,2.09046510739047
"pontey","Pontey",2025-02-01,256.89263241302,994.995040705476,3829.21411185428,3.01425863985616
"pontey","Pontey",2025-03-01,293.76855964804,1138.19377570983,4380.67886264777,3.57762181342539
"pontey","Pontey",2025-04-01,191.181521124916,739.181859686887,2843.43323876237,1.78501399459999
"pontey","Pontey",2025-05-01,166.22413535223,641.747043957384,2467.69433961079,1.22103135018847
"pontey","Pontey",2025-06-01,359.334683635517,1383.88384535219,5318.02190105184,1.43827193394973
"pontey","Pontey",2025-07-01,762.354356855696,2931.62780047275,11261.3610398744,1.50863863080624
"pontey","Pontey",2025-08-01,851.693305635578,3274.33602573514,12576.9749586857,1.38823215487078
"pontey","Pontey",2025-09-01,292.44667472052,1127.74840179466,4335.20045511331,1.6868662838857
"pre saint didier","Pré-Saint-Didier",2025-01-01,1273.33370615385,4895.37561735048,18803.5544091831,2.09046510739047
"pre saint didier","Pré-Saint-Didier",2025-02-01,739.868980216475,2849.56259187375,10950.5168785189,3.01425863985616
"pre saint didier","Pré-Saint-Didier",2025-03-01,428.397685950954,1655.15244298006,6365.7341846627,3.57762181342539
"pre saint didier","Pré-Saint-Didier",2025-04-01,185.819204281966,718.591247204007,2764.36791404595,1.78501399459999
"pre saint didier","Pré-Saint-Didier",2025-05-01,125.671100596871,486.02856477982,1869.75524815552,1.22103135018847
"pre saint didier","Pré-Saint-Didier",2025-06-01,329.476926921234,1269.23386920984,4877.78062119862,1.43827193394973
"pre saint didier","Pré-Saint-Didier",2025-07-01,564.747064015532,2172.84100927214,8347.71657754059,1.50863863080624
"pre saint didier","Pré-Saint-Didier",2025-08-01,497.518595293611,1914.35032823276,7354.80340491997,1.38823215487078
"pre saint didier","Pré-Saint-Didier",2025-09-01,226.346323652378,873.931487634525,3360.57588999772,1.6868662838857
"quart","Quart",2025-01-01,477.161556149732,1838.17614732094,7064.29852149536,2.09046510739047
"quart","Quart",2025-02-01,476.688437734843,1838.98288873698,7070.01976136102,3.01425863985616
"quart","Quart",2025-03-01,416.632030451486,1609.97382707729,6192.25406407079,3.57762181342539
"quart","Quart",2025-04-01,234.002555847498,903.609169357689,3474.81312812594,1.78501399459999
"quart","Quart",2025-05-01,197.111193937641,760.349407953163,2923.11228452417,1.22103135018847
"quart","Quart",2025-06-01,459.928787822906,1770.15237032909,6801.24375180656,1.43827193394973
"quart","Quart",2025-07-01,860.014764762781,3306.63130605237,12701.3266534811,1.50863863080624
"quart","Quart",2025-08-01,774.217246681168,2976.83784475233,11434.6199023946,1.38823215487078
"quart","Quart",2025-09-01,327.144273781905,1260.98275501993,4846.80337172863,1.6868662838857
"rhemes notre dame","Rhêmes-Notre-Dame",2025-01-01,321.982277753829,1242.307518069,4776.2390138288,2.09046510739047
"rhemes notre dame","Rhêmes-Notre-Dame",2025-02-01,202.946487521665,787.848727472673,3033.79869945808,3.01425863985616
"rhemes notre dame","Rhêmes-Notre-Dame",2025-03-01,123.031754534857,482.586228894913,1863.22953380658,3.57762181342539
"rhemes notre dame","Rhêmes-Notre-Dame",2025-04-01,50.8604993913684,200.367040208982,774.453080961844,1.78501399459999
"rhemes notre dame","Rhêmes-Notre-Dame",2025-05-01,29.2139440944858,115.645391067801,447.53111939846,1.22103135018847
"rhemes notre dame","Rhêmes-Notre-Dame",2025-06-01,101.619123300061,394.28897636331,1518.10386950414,1.43827193394973
"rhemes notre dame","Rhêmes-Notre-Dame",2025-07-01,203.465781610234,785.56698179535,3020.76131847277,1.50863863080624
"rhemes notre dame","Rhêmes-Notre-Dame",2025-08-01,176.302531262511,680.921627271827,2618.59457008763,1.38823215487078
"rhemes notre dame","Rhêmes-Notre-Dame",2025-09-01,95.6634821881933,372.126050626723,1433.70703874456,1.6868662838857
"rhemes saint georges","Rhêmes-Saint-Georges",2025-01-01,89.563691896072,349.84980335784,1349.31526068745,2.09046510739047
"rhemes saint georges","Rhêmes-Saint-Georges",2025-02-01,78.4510358239937,309.802077700712,1198.16055973582,3.01425863985616
"rhemes saint georges","Rhêmes-Saint-Georges",2025-03-01,41.8361785257678,170.805577006441,666.031611580874,3.57762181342539
"rhemes saint georges","Rhêmes-Saint-Georges",2025-04-01,18.5671769641975,76.3648024902567,298.300309938387,1.78501399459999
"rhemes saint georges","Rhêmes-Saint-Georges",2025-05-01,14.9520431365989,60.8815111081214,237.244807840556,1.22103135018847
"rhemes saint georges","Rhêmes-Saint-Georges",2025-06-01,62.7415015566624,245.003869380714,944.868106424344,1.43827193394973
"rhemes saint georges","Rhêmes-Saint-Georges",2025-07-01,161.148337264056,623.073394915338,2396.80667789636,1.50863863080624
"rhemes saint georges","Rhêmes-Saint-Georges",2025-08-01,167.338863066198,646.502285099226,2486.42868781167,1.38823215487078
"rhemes saint georges","Rhêmes-Saint-Georges",2025-09-01,65.9447835741727,258.01003984654,995.516117751841,1.6868662838857
"roisan","Roisan",2025-01-01,226.769337975768,876.701977825055,3372.36038799659,2.09046510739047
"roisan","Roisan",2025-02-01,311.232729631472,1203.65408060878,4630.43820165187,3.01425863985616
"roisan","Roisan",2025-03-01,339.667785313517,1314.44094584576,5057.44550806607,3.57762181342539
"roisan","Roisan",2025-04-01,188.56053140821,729.117593594653,2804.78774109801,1.78501399459999
"roisan","Roisan",2025-05-01,155.892219158548,602.07380405374,2315.35416040816,1.22103135018847
"roisan","Roisan",2025-06-01,388.871533821775,1497.30158137235,5753.53153606103,1.43827193394973
"roisan","Roisan",2025-07-01,804.898554256766,3094.99209015145,11888.6590681022,1.50863863080624
"roisan","Roisan",2025-08-01,813.503335089604,3127.69141161119,12013.8783512747,1.38823215487078
"roisan","Roisan",2025-09-01,312.103576054603,1203.2283948347,4625.03399766895,1.6868662838857
"saint christophe","Saint-Christophe",2025-01-01,658.573913052625,2534.77645088275,9739.15480585619,2.09046510739047
"saint christophe","Saint-Christophe",2025-02-01,833.876990618713,3210.54135705508,12336.6292784547,3.01425863985616
"saint christophe","Saint-Christophe",2025-03-01,829.234496080997,3194.31464991177,12275.9206729702,3.57762181342539
"saint christophe","Saint-Christophe",2025-04-01,474.621114827101,1827.55373459764,7022.64236979639,1.78501399459999
"saint christophe","Saint-Christophe",2025-05-01,422.639347088934,1626.34874024242,6248.43922506959,1.22103135018847
"saint christophe","Saint-Christophe",2025-06-01,965.154793517626,3710.15576889942,14250.6092714797,1.43827193394973
"saint christophe","Saint-Christophe",2025-07-01,1819.62072335976,6991.39574806994,26850.3519607109,1.50863863080624
"saint christophe","Saint-Christophe",2025-08-01,1720.85769052528,6611.81636442772,25392.4736201651,1.38823215487078
"saint christophe","Saint-Christophe",2025-09-01,699.765027276478,2691.79890464249,10340.9548241666,1.6868662838857
"saint denis","Saint-Denis",2025-01-01,101.451967050004,395.499263088348,1524.60336150148,2.09046510739047
"saint denis","Saint-Denis",2025-02-01,228.684956413915,886.681163970674,3413.30264528418,3.01425863985616
"saint denis","Saint-Denis",2025-03-01,287.303802180158,1113.36993189091,4285.3584697316,3.57762181342539
"saint denis","Saint-Denis",2025-04-01,178.234276901834,689.466093847871,2652.53104132383,1.78501399459999
"saint denis","Saint-Denis",2025-05-01,201.337938408526,776.579567418391,2985.43402601605,1.22103135018847
"saint denis","Saint-Denis",2025-06-01,423.70701933405,1631.06540097568,6267.16753601193,1.43827193394973
"saint denis","Saint-Denis",2025-07-01,1096.04273120063,4212.94858165944,16181.4693520799,1.50863863080624
"saint denis","Saint-Denis",2025-08-01,1263.48157186011,4855.55042674064,18648.6365066714,1.38823215487078
"saint denis","Saint-Denis",2025-09-01,425.954953498883,1640.40315758291,6303.72930618634,1.6868662838857
"saint marcel","Saint-Marcel",2025-01-01,70.8256184294711,277.897992092939,1073.02948597706,2.09046510739047
"saint marcel","Saint-Marcel",2025-02-01,76.370135079606,301.811684350614,1167.47846878963,3.01425863985616
"saint marcel","Saint-Marcel",2025-03-01,62.0145220768747,248.287841627476,963.553621531727,3.57762181342539
"saint marcel","Saint-Marcel",2025-04-01,33.7965181617544,134.843529531675,522.851160301716,1.78501399459999
"saint marcel","Saint-Marcel",2025-05-01,29.8202679354212,117.97359725432,456.471134091902,1.22103135018847
"saint marcel","Saint-Marcel",2025-06-01,83.7791332339406,325.785690767105,1255.05999335384,1.43827193394973
"saint marcel","Saint-Marcel",2025-07-01,160.682842855642,621.285955780855,2389.94313968465,1.50863863080624
"saint marcel","Saint-Marcel",2025-08-01,152.409662885643,589.176061267204,2266.30330272109,1.38823215487078
"saint marcel","Saint-Marcel",2025-09-01,58.600919716149,229.810539657287,887.233635083695,1.6868662838857
"saint nicolas","Saint-Nicolas",2025-01-01,245.280815343708,947.78368898317,3645.30508931559,2.09046510739047
"saint nicolas","Saint-Nicolas",2025-02-01,223.940664546989,868.463688540067,3343.34986405284,3.01425863985616
"saint nicolas","Saint-Nicolas",2025-03-01,172.134953079406,671.13624608199,2587.23754214423,3.57762181342539
"saint nicolas","Saint-Nicolas",2025-04-01,84.7592041198847,330.533741129344,1274.27660413728,1.78501399459999
"saint nicolas","Saint-Nicolas",2025-05-01,69.094226325277,268.780586389531,1035.55073045625,1.22103135018847
"saint nicolas","Saint-Nicolas",2025-06-01,199.536183095437,770.277992446983,2961.85371770215,1.43827193394973
"saint nicolas","Saint-Nicolas",2025-07-01,385.906695571469,1486.11681322453,5710.7832859122,1.50863863080624
"saint nicolas","Saint-Nicolas",2025-08-01,365.325810098119,1406.74689995497,5405.67100697314,1.38823215487078
"saint nicolas","Saint-Nicolas",2025-09-01,142.856053658742,553.339503632264,2129.54357671929,1.6868662838857
"saint oyen","Saint-Oyen",2025-01-01,121.295150994116,471.694557582541,1817.18357037363,2.09046510739047
"saint oyen","Saint-Oyen",2025-02-01,101.527306417756,398.412012410364,1538.41140301424,3.01425863985616
"saint oyen","Saint-Oyen",2025-03-01,74.8781252573043,297.682436534716,1153.22256357141,3.57762181342539
"saint oyen","Saint-Oyen",2025-04-01,39.0576478473396,155.045596241047,600.424518823583,1.78501399459999
"saint oyen","Saint-Oyen",2025-05-01,29.6938661942911,117.488230696357,454.607388438694,1.22103135018847
"saint oyen","Saint-Oyen",2025-06-01,99.0285203721525,384.341391662917,1479.90641349672,1.43827193394973
"saint oyen","Saint-Oyen",2025-07-01,189.860785258777,733.32553170794,2820.16081578001,1.50863863080624
"saint oyen","Saint-Oyen",2025-08-01,164.180077394295,634.37295115803,2439.85359309548,1.38823215487078
"saint oyen","Saint-Oyen",2025-09-01,65.2988136691317,255.529597832415,985.991536904618,1.6868662838857
"saint pierre","Saint-Pierre",2025-01-01,561.137324932306,2160.63238472648,8302.48932997671,2.09046510739047
"saint pierre","Saint-Pierre",2025-02-01,540.222736029841,2082.9464876586,8006.80885317465,3.01425863985616
"saint pierre","Saint-Pierre",2025-03-01,450.996526652867,1741.92910782172,6698.94550556041,3.57762181342539
"saint pierre","Saint-Pierre",2025-04-01,236.766455025613,914.222189547484,3515.56577150777,1.78501399459999
"saint pierre","Saint-Pierre",2025-05-01,186.733530536394,720.500504609492,2770.09758012526,1.22103135018847
"saint pierre","Saint-Pierre",2025-06-01,524.602379364569,2018.49070995207,7754.83128972716,1.43827193394973
"saint pierre","Saint-Pierre",2025-07-01,963.566490043772,3704.25671865699,14228.157503667,1.50863863080624
"saint pierre","Saint-Pierre",2025-08-01,885.502758969019,3404.16001268627,13075.4825039472,1.38823215487078
"saint pierre","Saint-Pierre",2025-09-01,352.542782420714,1358.50978752126,5221.29473276792,1.6868662838857
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-01-01,163.728450802032,634.63301465328,2442.84645572011,2.09046510739047
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-02-01,123.74956073452,483.742633582834,1866.07010072732,3.01425863985616
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-03-01,79.17685351739,314.189004565847,1216.60567868856,3.57762181342539
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-04-01,31.5788392843095,126.327925602568,490.152327745326,1.78501399459999
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-05-01,20.3102015462942,81.4561557378915,316.248818038418,1.22103135018847
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-06-01,72.9242201540079,284.104209550995,1095.00842374885,1.43827193394973
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-07-01,153.146781244987,592.348440744581,2278.82677416946,1.50863863080624
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-08-01,139.052983641745,537.888117189295,2069.36414144412,1.38823215487078
"saint rhemy en bosses","Saint-Rhémy-en-Bosses",2025-09-01,68.6144936883084,268.261386048522,1034.87997916752,1.6868662838857
"saint vincent","Saint-Vincent",2025-01-01,3039.46864771719,11677.1084465133,44844.5431715898,2.09046510739047
"saint vincent","Saint-Vincent",2025-02-01,2553.4617324517,9813.52735873259,37691.2530301603,3.01425863985616
"saint vincent","Saint-Vincent",2025-03-01,2353.18221769416,9046.0794558578,34745.9508836265,3.57762181342539
"saint vincent","Saint-Vincent",2025-04-01,1215.31219141276,4671.71296169641,17943.8509070719,1.78501399459999
"saint vincent","Saint-Vincent",2025-05-01,910.062145313023,3497.99009369003,13435.3032139893,1.22103135018847
"saint vincent","Saint-Vincent",2025-06-01,1892.6002934925,7271.42815325723,27925.440834017,1.43827193394973
"saint vincent","Saint-Vincent",2025-07-01,3424.3817534479,13153.4733473481,50511.9437040249,1.50863863080624
"saint vincent","Saint-Vincent",2025-08-01,3288.06176915028,12629.6800620912,48500.3023819619,1.38823215487078
"saint vincent","Saint-Vincent",2025-09-01,1286.74834116986,4945.73993503617,18995.8007937999,1.6868662838857
"sarre","Sarre",2025-01-01,519.475825716792,2000.65754345421,7688.20635115975,2.09046510739047
"sarre","Sarre",2025-02-01,427.412862663991,1649.77096768293,6343.4701266285,3.01425863985616
"sarre","Sarre",2025-03-01,300.382327899975,1163.58980192678,4478.19636296593,3.57762181342539
"sarre","Sarre",2025-04-01,150.883027628092,584.440786464415,2249.24726146451,1.78501399459999
"sarre","Sarre",2025-05-01,139.72842609811,540.006901088367,2077.02517232294,1.22103135018847
"sarre","Sarre",2025-06-01,427.263990693095,1644.7237171498,6319.61372741514,1.43827193394973
"sarre","Sarre",2025-07-01,810.916627508645,3118.1007235747,11977.3932719478,1.50863863080624
"sarre","Sarre",2025-08-01,683.777140048064,2629.55937480496,10101.1148880955,1.38823215487078
"sarre","Sarre",2025-09-01,288.485732184496,1112.53888784484,4276.79786217337,1.6868662838857
"torgnon","Torgnon",2025-01-01,607.730434514973,2339.54398056969,8989.48703014893,2.09046510739047
"torgnon","Torgnon",2025-02-01,448.978563650546,1732.58050783901,6661.44819491087,3.01425863985616
"torgnon","Torgnon",2025-03-01,315.381859089246,1221.18608785853,4699.35875206142,3.57762181342539
"torgnon","Torgnon",2025-04-01,112.800792618058,438.209863052169,1687.73917360243,1.78501399459999
"torgnon","Torgnon",2025-05-01,68.2264822342631,265.448559798103,1022.7561734884,1.22103135018847
"torgnon","Torgnon",2025-06-01,180.68069957505,697.875341556244,2683.83677635253,1.43827193394973
"torgnon","Torgnon",2025-07-01,388.901006244678,1497.6145841566,5754.93325925635,1.50863863080624
"torgnon","Torgnon",2025-08-01,347.256652175385,1337.36363902958,5139.24813783746,1.38823215487078
"torgnon","Torgnon",2025-09-01,144.024356065543,557.825635807183,2146.76975187195,1.6868662838857
"valgrisenche","Valgrisenche",2025-01-01,137.312162923646,533.19783973347,2053.34832644544,2.09046510739047
"valgrisenche","Valgrisenche",2025-02-01,114.870617105797,449.648622939517,1735.15345001378,3.01425863985616
"valgrisenche","Valgrisenche",2025-03-01,76.6827968134848,304.612145047007,1179.83176007636,3.57762181342539
"valgrisenche","Valgrisenche",2025-04-01,38.4692379052242,152.786177140309,591.748637762789,1.78501399459999
"valgrisenche","Valgrisenche",2025-05-01,25.5248774424507,101.479845823036,393.137233082855,1.22103135018847
"valgrisenche","Valgrisenche",2025-06-01,91.7246046234255,356.295287116264,1372.21295052395,1.43827193394973
"valgrisenche","Valgrisenche",2025-07-01,225.612252659865,870.606604891445,3347.30262070188,1.50863863080624
"valgrisenche","Valgrisenche",2025-08-01,218.266832238948,842.059188670653,3237.34224583564,1.38823215487078
"valgrisenche","Valgrisenche",2025-09-01,102.57178110306,398.653037009287,1535.56728179606,1.6868662838857
"valpelline","Valpelline",2025-01-01,137.790529623123,535.034706823225,2060.40166169874,2.09046510739047
"valpelline","Valpelline",2025-02-01,133.544761314436,521.35495401077,2010.49661210211,3.01425863985616
"valpelline","Valpelline",2025-03-01,107.8360195835,424.236545550982,1639.17419477652,3.57762181342539
"valpelline","Valpelline",2025-04-01,55.9994386493152,220.099911266865,850.224788048068,1.78501399459999
"valpelline","Valpelline",2025-05-01,48.3251026153451,189.029801338016,729.317891499658,1.22103135018847
"valpelline","Valpelline",2025-06-01,136.314629031001,527.515291466755,2029.6759207573,1.43827193394973
"valpelline","Valpelline",2025-07-01,255.907608882014,986.93690730937,3793.99613905544,1.50863863080624
"valpelline","Valpelline",2025-08-01,268.323601855911,1034.27079710682,3975.4102973764,1.38823215487078
"valpelline","Valpelline",2025-09-01,112.322055273126,436.092845755694,1679.33137032507,1.6868662838857
"valsavarenche","Valsavarenche",2025-01-01,78.6059804830842,307.773589659144,1187.74796871443,2.09046510739047
"valsavarenche","Valsavarenche",2025-02-01,73.7643666030207,291.805865878321,1129.05740252833,3.01425863985616
"valsavarenche","Valsavarenche",2025-03-01,54.0439250905614,217.681766192346,846.030196981546,3.57762181342539
"valsavarenche","Valsavarenche",2025-04-01,45.624246329035,180.260496558814,697.246518799247,1.78501399459999
"valsavarenche","Valsavarenche",2025-05-01,36.5735376095625,143.905291133143,556.04552988419,1.22103135018847
"valsavarenche","Valsavarenche",2025-06-01,147.211548441495,569.358071632506,2190.34685774829,1.43827193394973
"valsavarenche","Valsavarenche",2025-07-01,323.385036549309,1246.04161990493,4788.92517547703,1.50863863080624
"valsavarenche","Valsavarenche",2025-08-01,284.900288834222,1097.92316003445,4219.82724942312,1.38823215487078
"valsavarenche","Valsavarenche",2025-09-01,145.534836577492,563.625688246339,2169.04121319227,1.6868662838857
"valtournenche","Valtournenche",2025-01-01,3435.28430891396,13196.9900822046,50680.6947264001,2.09046510739047
"valtournenche","Valtournenche",2025-02-01,1552.43553656507,5969.71449045474,22931.5020595555,3.01425863985616
"valtournenche","Valtournenche",2025-03-01,825.656296293134,3180.57481927959,12223.1614764487,3.57762181342539
"valtournenche","Valtournenche",2025-04-01,314.460158533727,1212.5560978466,4661.12991406058,1.78501399459999
"valtournenche","Valtournenche",2025-05-01,156.193536363045,603.230823673044,2319.79696811869,1.22103135018847
"valtournenche","Valtournenche",2025-06-01,278.823199250354,1074.7300180143,4130.91064993595,1.43827193394973
"valtournenche","Valtournenche",2025-07-01,526.167529889917,2024.70052070794,7778.87600314216,1.50863863080624
"valtournenche","Valtournenche",2025-08-01,458.441960695062,1764.30103727903,6778.63327289556,1.38823215487078
"valtournenche","Valtournenche",2025-09-01,242.063299857723,934.282670887042,3592.31673329937,1.6868662838857
"verrayes","Verrayes",2025-01-01,304.65588402365,1175.77637687152,4520.76792053779,2.09046510739047
