"scenario","comune_key","comune_nome","date","mean_arrivals","q05","q25","q50","q75","q95"
"high_tourism","valgrisenche","Valgrisenche",2026-09-01,246.36886650778,58.6698811482216,133.419456802704,178.435058419691,362.186388427529,583.884513773221
"high_tourism","valpelline","Valpelline",2025-10-01,371.625030327491,85.3155514176327,156.854464072631,282.440192907573,494.213433092828,991.611081747394
"high_tourism","valpelline","Valpelline",2025-11-01,1329.96064238697,257.688381324713,516.068111756532,1002.91804545948,1344.92187867477,4256.64847733307
"high_tourism","valpelline","Valpelline",2025-12-01,2281.45538421314,488.998223838009,752.53420036739,1839.61197211189,3238.35966383132,6868.05050484996
"high_tourism","valpelline","Valpelline",2026-01-01,1090.17796563654,151.642051822508,375.112882441706,748.970444208939,1288.97419836402,2583.0889566475
"high_tourism","valpelline","Valpelline",2026-02-01,1173.79545765028,150.08693774484,405.19810540826,711.248145618102,1199.47984124737,4132.65622518312
"high_tourism","valpelline","Valpelline",2026-03-01,512.827321747725,64.0982106674149,139.521018047832,321.833233226079,654.312145953078,1869.33379309448
"high_tourism","valpelline","Valpelline",2026-04-01,209.518505585961,20.1544921856269,60.6538132339274,125.633513648049,307.448813486701,617.420062076017
"high_tourism","valpelline","Valpelline",2026-05-01,194.288011720545,19.8451581925894,43.2428250523139,103.001934989689,203.692064240271,764.309681777799
"high_tourism","valpelline","Valpelline",2026-06-01,143.160827907647,23.0730712348373,55.3937958639816,111.452771810479,186.209261546816,363.468660813175
"high_tourism","valpelline","Valpelline",2026-07-01,366.050188570805,41.3066447642543,86.8584028499676,244.36467862716,527.221675351346,1236.47016873833
"high_tourism","valpelline","Valpelline",2026-08-01,505.370245242113,54.0837982929305,123.889483473012,317.189342872547,609.801648892243,1598.1358853906
"high_tourism","valpelline","Valpelline",2026-09-01,366.191265523051,58.418120020578,127.725988920556,240.350064255456,456.215770872022,1166.18011716486
"high_tourism","valsavarenche","Valsavarenche",2025-10-01,630.417851614164,110.915076420571,360.596536475108,574.572016897366,899.032457136225,1298.51850543737
"high_tourism","valsavarenche","Valsavarenche",2025-11-01,955.117828589152,155.566931503205,369.738897503957,770.567639254509,1220.9781776983,1943.04899083407
"high_tourism","valsavarenche","Valsavarenche",2025-12-01,1664.85889089051,313.957613552679,622.400352962528,1176.39793921492,2170.32370743925,3943.25295068975
"high_tourism","valsavarenche","Valsavarenche",2026-01-01,565.398773128388,107.794564168438,274.743218636308,432.201611575943,588.355740990416,1340.9536763725
"high_tourism","valsavarenche","Valsavarenche",2026-02-01,600.346595342947,93.0147301947386,269.412471666543,421.273248447674,927.527857226688,1392.79543876975
"high_tourism","valsavarenche","Valsavarenche",2026-03-01,337.314255473772,63.84998941992,123.923549540098,204.766099246086,537.039546080905,950.229797728452
"high_tourism","valsavarenche","Valsavarenche",2026-04-01,335.62594552056,30.1497092810413,63.6072726417636,159.802527154904,286.221368578781,1430.71506070933
"high_tourism","valsavarenche","Valsavarenche",2026-05-01,214.689019538988,19.8341980027259,39.5111791312794,98.0423061546088,191.967707835789,897.679157842756
"high_tourism","valsavarenche","Valsavarenche",2026-06-01,171.716593169013,17.2541641473067,49.2715257560834,105.349680839673,203.135140155941,608.586171236683
"high_tourism","valsavarenche","Valsavarenche",2026-07-01,270.881200305778,31.9306643940543,110.785042141531,228.232328775869,389.94929129402,688.841568192934
"high_tourism","valsavarenche","Valsavarenche",2026-08-01,430.607471914038,43.9052282520548,167.453384601297,268.841527299371,580.109804199952,1233.75006866787
"high_tourism","valsavarenche","Valsavarenche",2026-09-01,396.781723037721,81.0752519849646,136.358058363971,281.452902289234,547.563110057765,1141.7740448773
"high_tourism","valtournenche","Valtournenche",2025-10-01,1666.56963407322,332.534386513724,715.551907853536,1432.47185881842,2051.72966471271,4115.62900521578
"high_tourism","valtournenche","Valtournenche",2025-11-01,3268.61975943899,410.16003350239,1085.53574742638,2786.98463719397,4688.7551210079,6712.83610713205
"high_tourism","valtournenche","Valtournenche",2025-12-01,8248.17792042872,1109.71673395046,2608.59322006539,5234.48163423134,9383.20283078052,29363.0998450707
"high_tourism","valtournenche","Valtournenche",2026-01-01,5561.08281612221,549.106187656124,1347.81340964805,2309.41840629191,5501.39818364853,11644.3024589844
"high_tourism","valtournenche","Valtournenche",2026-02-01,3669.98680771525,472.856577949192,1098.16485678573,2980.31037206408,4305.57380860502,12111.3711183264
"high_tourism","valtournenche","Valtournenche",2026-03-01,2382.93952659389,382.135431666142,896.802841194547,1496.46477037617,2636.10489118061,7501.13651609207
"high_tourism","valtournenche","Valtournenche",2026-04-01,1129.15054768814,192.743632972837,422.010505527413,896.058682543558,1591.42046541244,2847.87671216816
"high_tourism","valtournenche","Valtournenche",2026-05-01,525.599533923817,85.6064797106796,146.872345654884,308.047237125904,658.183967589241,1525.45641778068
"high_tourism","valtournenche","Valtournenche",2026-06-01,291.805820826849,61.7892276353917,137.009286593876,227.092484689098,383.734222713037,680.73364786304
"high_tourism","valtournenche","Valtournenche",2026-07-01,488.324781263241,78.7300941481962,207.616316235238,373.418939364038,553.019658122338,1503.1290084791
"high_tourism","valtournenche","Valtournenche",2026-08-01,748.441791028724,192.216891567523,341.490475861402,550.338191628126,920.111907458525,1883.21144040805
"high_tourism","valtournenche","Valtournenche",2026-09-01,672.291997824552,136.095158789277,318.999481339974,479.303172539971,817.926729141739,1758.16916822834
"high_tourism","verrayes","Verrayes",2025-10-01,714.52090116666,165.284087019582,269.22297806504,470.832523379592,915.554783962552,1703.38452200639
"high_tourism","verrayes","Verrayes",2025-11-01,2466.97729349916,248.878775214175,1028.38119810663,1783.34950354033,2911.91554784762,8150.78594584272
"high_tourism","verrayes","Verrayes",2025-12-01,5862.17670776253,984.57391216619,1991.90155170186,3901.3415481826,7503.11696749442,19055.6363465508
"high_tourism","verrayes","Verrayes",2026-01-01,3502.34717664255,281.292027725848,1102.57468601487,2176.39626775775,4546.66057837499,11402.7185521412
"high_tourism","verrayes","Verrayes",2026-02-01,2755.77346042763,803.833311222379,1490.43299579078,2629.11772323865,3611.86664332912,5904.34715085535
"high_tourism","verrayes","Verrayes",2026-03-01,1590.75408375042,330.262870481221,570.122433079675,991.693143763599,2207.0537197202,4598.10719927521
"high_tourism","verrayes","Verrayes",2026-04-01,892.53163992016,125.322708871557,259.886860694497,466.526958462735,859.426021592207,3244.20394865522
"high_tourism","verrayes","Verrayes",2026-05-01,585.240382495325,66.7255526751727,159.450110831676,274.048721502999,517.556506065963,1735.53724050617
"high_tourism","verrayes","Verrayes",2026-06-01,464.012938558636,76.5123827630492,175.976691814366,272.786683211157,560.703193971673,1319.11582753063
"high_tourism","verrayes","Verrayes",2026-07-01,762.764574872674,116.367418909293,275.343664403344,562.579697579174,957.229281396221,2345.06735699679
"high_tourism","verrayes","Verrayes",2026-08-01,993.589090745451,160.428491240677,299.482564343842,552.433542621443,1073.39995349395,3643.46390577302
"high_tourism","verrayes","Verrayes",2026-09-01,913.013454644378,150.594949031621,396.588666249036,695.042472952279,1254.39130263427,2277.95237977207
"high_tourism","verres","Verrès",2025-10-01,1001.9422815823,337.530009700755,464.656810305396,774.824586428132,1090.99956254678,2221.18286469772
"high_tourism","verres","Verrès",2025-11-01,4857.03866687864,834.830244954679,1796.45198091917,2842.56604985092,6268.61120500866,13958.0032086777
"high_tourism","verres","Verrès",2025-12-01,15255.5243755634,2503.46650909186,5189.71828359552,11604.07055963,20823.9045188297,33578.6256079617
"high_tourism","verres","Verrès",2026-01-01,13566.473685273,1001.92481256139,3527.94686370044,6572.28600109945,11617.5166947847,56013.3107876859
"high_tourism","verres","Verrès",2026-02-01,17389.1158284157,2200.34595788526,5042.17602988337,9147.1086967677,18824.0384334209,61259.5176979579
"high_tourism","verres","Verrès",2026-03-01,7149.14112026172,1308.68459846235,3391.72447525171,4898.96658267749,9821.87512048536,20713.560276911
"high_tourism","verres","Verrès",2026-04-01,4633.64774636035,394.737072706955,1267.5549443243,2764.77539452157,5141.94941262725,15644.794064647
"high_tourism","verres","Verrès",2026-05-01,2361.27131242386,254.382625740786,804.615788220246,1530.93521537282,2884.33191079195,7777.19276320668
"high_tourism","verres","Verrès",2026-06-01,2069.89958308785,269.270881883667,525.296075865659,1363.01638937855,2604.05133991021,5964.29324065576
"high_tourism","verres","Verrès",2026-07-01,3703.76429029538,528.727688467674,1427.82741340828,2245.05877213467,4408.2471654266,8318.22586661368
"high_tourism","verres","Verrès",2026-08-01,4129.31329373644,613.613422811162,1448.12284594341,3306.72772829155,5192.11677688616,11416.3636534808
"high_tourism","verres","Verrès",2026-09-01,2639.99330187394,518.882152483643,1070.39139282524,1826.5337977606,3280.608792987,5050.39339982839
"high_tourism","villeneuve","Villeneuve",2025-10-01,594.862383625473,121.464272893053,245.523405645683,362.245577890713,584.235171786666,1327.93276702358
"high_tourism","villeneuve","Villeneuve",2025-11-01,2577.71667522157,404.427097942972,1028.48817586635,1734.87514962505,3168.825566698,7242.61977627021
"high_tourism","villeneuve","Villeneuve",2025-12-01,11090.2352932066,2262.74423744749,4126.43128362806,7881.96927561056,15129.2809120005,30019.4144642814
"high_tourism","villeneuve","Villeneuve",2026-01-01,11970.7656358583,1854.19863533308,3915.27891467782,7481.9732928695,16041.3037906835,41894.3531083734
"high_tourism","villeneuve","Villeneuve",2026-02-01,16356.9542775515,1951.07381339862,4636.86316907351,9304.25008329163,20166.9685459273,47777.972825853
"high_tourism","villeneuve","Villeneuve",2026-03-01,6427.62717749978,772.402993731887,1922.10419657817,4285.69742113413,7436.42385448111,21367.5124332554
"high_tourism","villeneuve","Villeneuve",2026-04-01,2490.59010563881,398.175305229651,909.753130478544,1709.90832641428,3446.94140792116,6359.51157306327
"high_tourism","villeneuve","Villeneuve",2026-05-01,2357.62577239295,248.71861519849,545.512286261251,1213.50191811845,2318.74929197197,9390.55297909824
"high_tourism","villeneuve","Villeneuve",2026-06-01,3110.79703617176,316.624231735984,661.615476035881,1103.27206026312,3222.02081327961,12646.4652543473
"high_tourism","villeneuve","Villeneuve",2026-07-01,4156.95108869732,498.51452356243,1089.54763502453,1890.92138145224,4328.53292749183,9760.76126095676
"high_tourism","villeneuve","Villeneuve",2026-08-01,3253.26957169985,483.29701266034,1064.32019622686,1918.53228481761,4224.34872373143,10612.4170942358
"high_tourism","villeneuve","Villeneuve",2026-09-01,2009.2840306762,214.787349814459,546.645233506155,1208.91089490049,2697.49431664758,5216.15170374075
"low_tourism","allein","Allein",2025-10-01,54.77609037112,7.27060538199612,23.6870178066789,37.249414202706,54.8060300658786,203.722316550258
"low_tourism","allein","Allein",2025-11-01,172.483058921723,48.6690738528122,73.3896697751626,123.629163330856,198.773770833745,565.571811268334
"low_tourism","allein","Allein",2025-12-01,610.222414783565,117.120249584025,232.818685937588,360.854203295626,701.150315309239,2287.50651976321
"low_tourism","allein","Allein",2026-01-01,404.790605955014,54.830211750218,172.743287454516,325.520924185353,523.973366267107,938.516412757443
"low_tourism","allein","Allein",2026-02-01,334.722850350696,55.8031393947703,143.90421907316,258.076126714397,427.141020391058,838.151494338875
"low_tourism","allein","Allein",2026-03-01,105.649277270841,17.6945127301347,39.2479184670129,90.3931462573829,135.577649968259,255.795476581755
"low_tourism","allein","Allein",2026-04-01,80.9305182771309,10.8723926478452,26.0866878315127,53.9379826540471,121.942149332368,231.121351859398
"low_tourism","allein","Allein",2026-05-01,66.8656690881587,6.47343189929735,18.4509110087689,39.7031164085204,75.9238646612075,204.731713358602
"low_tourism","allein","Allein",2026-06-01,39.9961505931466,5.43107594833385,10.5738838671474,18.5607272522379,40.2485218511077,144.704879490181
"low_tourism","allein","Allein",2026-07-01,85.787339731066,9.81649591136039,22.4572175173247,58.4625824049774,128.366447406749,237.375168118104
"low_tourism","allein","Allein",2026-08-01,168.823561083025,27.3701655090849,58.3364229289632,104.896509059636,167.178222801798,496.917006735007
"low_tourism","allein","Allein",2026-09-01,133.465836610745,15.5351151316361,46.4020474785143,100.656863035486,182.791289178281,362.376294504265
"low_tourism","antey saint andre","Antey-Saint-André",2025-10-01,1974.79650109972,362.649085773075,799.482450285779,1593.00096176263,2518.85355297797,4872.72223431648
"low_tourism","antey saint andre","Antey-Saint-André",2025-11-01,4989.48243031102,910.185657836165,1959.07448164709,4050.60746852069,6482.6277940567,10167.779349482
"low_tourism","antey saint andre","Antey-Saint-André",2025-12-01,15417.8504946296,2557.42929469913,6468.26791763428,10038.1381340279,20512.757964456,40020.8840679993
"low_tourism","antey saint andre","Antey-Saint-André",2026-01-01,9501.36992517592,1153.85932701307,4237.82510563663,6080.63440646194,9587.37352656566,23106.549628867
"low_tourism","antey saint andre","Antey-Saint-André",2026-02-01,11519.346031306,1623.36896346635,3507.81041771427,5854.29061069129,10696.0247099866,27819.2726238249
"low_tourism","antey saint andre","Antey-Saint-André",2026-03-01,8423.88870780215,882.470194308449,2507.29625769191,4370.24598404011,7221.06894115988,19701.5343868881
"low_tourism","antey saint andre","Antey-Saint-André",2026-04-01,3834.50321632196,556.212918745066,1004.49817203594,2280.05284749366,4776.12878761774,9751.54747491897
"low_tourism","antey saint andre","Antey-Saint-André",2026-05-01,1768.78296242927,245.207701632636,629.775276539131,1385.94887463487,2311.55420246819,5176.90557423642
"low_tourism","antey saint andre","Antey-Saint-André",2026-06-01,1499.65353847703,179.724537820875,466.603741735854,1098.08362906154,2023.24091573645,4344.63494787726
"low_tourism","antey saint andre","Antey-Saint-André",2026-07-01,2537.90153782153,417.587316608931,883.043646236814,1435.3596550113,3148.31084737744,7509.15041079874
"low_tourism","antey saint andre","Antey-Saint-André",2026-08-01,5175.55159665837,366.399636134739,1063.67677594896,2742.30380999435,5831.86631493253,21507.0166755304
"low_tourism","antey saint andre","Antey-Saint-André",2026-09-01,3279.12814985236,440.513751091135,1054.84053844118,1973.57611558122,4123.45152248808,8762.8979205462
"low_tourism","aosta","Aosta",2025-10-01,11811.1569763974,3340.3035333216,5685.71585801482,9594.50358386471,15836.3809408133,27764.6708842001
"low_tourism","aosta","Aosta",2025-11-01,28209.2382743199,3363.44092588802,11206.6169963516,18020.4785905752,29717.2267510634,65130.6867096118
"low_tourism","aosta","Aosta",2025-12-01,66223.9744168383,10133.4041037885,19559.9536179528,45184.7834410295,86220.2462878558,156124.2495652
"low_tourism","aosta","Aosta",2026-01-01,37268.6527263224,5180.58475972067,11426.3017975813,24150.58957482,40519.1586658221,102360.935603754
"low_tourism","aosta","Aosta",2026-02-01,26903.8423322336,4752.1760353706,9425.1071300417,14858.9599321098,24771.5490414455,92692.3708303728
"low_tourism","aosta","Aosta",2026-03-01,14248.4673711812,1567.55853137524,3916.90924499026,8610.84827345812,16457.8825326048,35613.9277150087
"low_tourism","aosta","Aosta",2026-04-01,6937.99045966178,1020.84023314235,2215.48472283619,3139.83015303891,6366.68179873699,24420.6950795516
"low_tourism","aosta","Aosta",2026-05-01,4041.92417582385,884.11724420946,1533.97292252566,2716.61476578149,5158.15400025099,10784.0856489776
"low_tourism","aosta","Aosta",2026-06-01,4464.76084067065,804.172148382883,1610.70772886273,2709.79893799173,5285.15857346166,13217.6706418777
"low_tourism","aosta","Aosta",2026-07-01,7427.33685886316,1052.82855084069,1925.70882758019,4055.04823081043,6875.46021186283,21645.7450736075
"low_tourism","aosta","Aosta",2026-08-01,7635.45187435859,1177.8353651248,2247.63236705196,4267.18343788944,10978.0352060959,24314.2708593404
"low_tourism","aosta","Aosta",2026-09-01,6770.11942592143,1012.31682300554,3219.2556842854,5513.06532745699,8218.63730279677,17878.6101679822
"low_tourism","arnad","Arnad",2025-10-01,556.132639304607,137.184099344785,238.289512402765,450.033473286569,756.761894097746,1241.26540616892
"low_tourism","arnad","Arnad",2025-11-01,1732.84538918176,169.860013378162,643.804865472348,1215.32348795284,1860.91187400301,5625.1364538422
"low_tourism","arnad","Arnad",2025-12-01,4031.36537777328,830.030205810815,1968.82844576143,3493.5951392206,4797.16194934851,10350.8308092216
"low_tourism","arnad","Arnad",2026-01-01,3090.57816109301,388.912406157973,981.294469634324,1949.06962259424,3995.79585862627,9844.97815256332
"low_tourism","arnad","Arnad",2026-02-01,2695.02859231814,496.266686763253,1145.62641260742,2075.2543283323,3866.90985594808,6389.75552374298
"low_tourism","arnad","Arnad",2026-03-01,1314.53602330675,400.653786627946,641.306612332122,1178.77126250868,1755.14882146096,2721.68406558116
"low_tourism","arnad","Arnad",2026-04-01,1011.51507370546,177.255326986339,409.050719440581,608.198854637049,1157.41681151539,2414.01171299522
"low_tourism","arnad","Arnad",2026-05-01,498.278524305841,64.1920007159832,152.190228579679,338.370812399505,712.306499623906,1164.85789714197
"low_tourism","arnad","Arnad",2026-06-01,391.146084947066,67.8582426575275,158.905641982543,272.931595149729,460.310139996468,1232.56724632598
"low_tourism","arnad","Arnad",2026-07-01,649.713743268629,93.7562360633905,225.372297403738,398.342342616712,870.808061675597,1785.16040569752
"low_tourism","arnad","Arnad",2026-08-01,846.056677463756,112.464464614174,286.818567621514,623.513271811767,1186.85821673786,2228.92649353765
"low_tourism","arnad","Arnad",2026-09-01,765.511057024928,137.226601655449,300.816538434721,450.45847344225,901.505630504478,2471.00643805686
"low_tourism","arvier","Arvier",2025-10-01,334.498317402892,78.1866370878777,159.785006611801,261.644653584498,463.538303253075,778.332411741451
"low_tourism","arvier","Arvier",2025-11-01,1122.90802405502,165.679251452771,387.972165259885,633.262868705667,1168.58731244976,3327.48092428806
"low_tourism","arvier","Arvier",2025-12-01,2156.0654774321,233.354343796884,577.633770099555,1419.39648448432,2293.53603869462,8345.77917208896
"low_tourism","arvier","Arvier",2026-01-01,805.621334340704,165.296370546031,319.534342881424,458.842842863465,1188.8313962132,2121.6784521192
"low_tourism","arvier","Arvier",2026-02-01,947.25446002688,99.6716489202154,398.855161284898,553.708380941956,1146.99595948899,2650.70031949373
"low_tourism","arvier","Arvier",2026-03-01,338.29468622566,45.8973812988127,180.339722924121,260.526151705294,382.666713685304,906.737227663879
"low_tourism","arvier","Arvier",2026-04-01,172.45874106501,31.066902024476,74.9311407421881,124.535894305225,224.8934224758,476.117431922121
"low_tourism","arvier","Arvier",2026-05-01,77.6432357680725,11.4646676969343,22.4646915842941,55.4038689179464,95.0068673436524,223.375936579156
"low_tourism","arvier","Arvier",2026-06-01,100.734172847629,8.53515208684014,33.9793289649818,62.0335485516425,112.761706456104,214.580040720643
"low_tourism","arvier","Arvier",2026-07-01,199.305155795034,29.2336035885033,58.2650248439976,132.52572221893,266.707554926577,559.870973289777
"low_tourism","arvier","Arvier",2026-08-01,332.707647848139,41.9492413629392,87.874668054461,156.310861231022,441.950851323044,1012.82969747667
"low_tourism","arvier","Arvier",2026-09-01,217.04561920448,40.1857119734783,90.2309170537349,123.883828196151,261.764061026425,635.538319004328
"low_tourism","avise","Avise",2025-10-01,138.413399965049,20.2697405340481,50.8866643803688,86.5947190494551,163.278307721821,397.849895132922
"low_tourism","avise","Avise",2025-11-01,424.283365425002,42.6908977721902,127.044692226398,250.119373955911,529.464636442256,1377.03340130896
"low_tourism","avise","Avise",2025-12-01,954.407027249045,134.874886897058,381.266665315716,622.704928907644,822.341309835527,2866.2595406029
"low_tourism","avise","Avise",2026-01-01,462.510465826485,61.6520398882661,159.57659430807,292.341557407587,427.690117409205,1581.82453779092
"low_tourism","avise","Avise",2026-02-01,363.997096279199,67.5276850179066,133.861994097878,271.882892567611,465.41859533541,784.14833828131
"low_tourism","avise","Avise",2026-03-01,196.104220205281,23.4467211457827,42.7641812808303,94.2542971043841,194.484721949724,457.016730788887
"low_tourism","avise","Avise",2026-04-01,57.5978025979225,12.5723483175818,23.3263574795415,38.0625257078081,65.6259911998387,151.848892004699
"low_tourism","avise","Avise",2026-05-01,30.5190218995574,3.53385712318139,12.0413641184995,20.4019221991067,33.6577422982677,116.810649489574
"low_tourism","avise","Avise",2026-06-01,34.3471618305904,5.85827708167057,15.4479915520938,28.7573073553959,44.1106808606687,75.5540205926647
"low_tourism","avise","Avise",2026-07-01,85.5606165984071,11.0006286359777,29.6128644991199,53.4723647547921,103.519269450039,235.381624246695
"low_tourism","avise","Avise",2026-08-01,110.27909306778,23.44095590554,44.0585475160437,70.5194934816293,139.002927225418,322.697633559217
"low_tourism","avise","Avise",2026-09-01,129.6818282488,13.6751557011347,40.8383248286015,70.1446384818947,170.297313549716,413.183454880756
"low_tourism","ayas","Ayas",2025-10-01,1593.45657061665,331.041117625955,542.403440398402,1076.88256144398,2370.56441815485,4208.87827913929
"low_tourism","ayas","Ayas",2025-11-01,2096.85199533095,366.36706193729,715.175095469688,1248.4879797041,3188.20736049563,5665.63527321274
"low_tourism","ayas","Ayas",2025-12-01,4358.30464684039,725.289876715625,2056.92549335318,3277.0806226238,6302.2709040999,10230.5563112573
"low_tourism","ayas","Ayas",2026-01-01,2407.86310171086,529.837515998728,910.097394511762,1756.2707327985,2898.26957132833,6211.21248862464
"low_tourism","ayas","Ayas",2026-02-01,2667.34004983573,482.170900303987,778.153573460978,1665.0912733766,2751.66481754818,8700.49468453542
"low_tourism","ayas","Ayas",2026-03-01,940.069573904832,160.762323827248,368.780907476821,748.290095485125,1269.95948937402,2261.29147960275
"low_tourism","ayas","Ayas",2026-04-01,464.248912262077,63.4497951379998,148.408703166825,354.728708564587,525.424338241046,1483.00568307905
"low_tourism","ayas","Ayas",2026-05-01,224.422295596112,27.2292788603549,81.064472387299,150.682049202157,248.982125343294,630.691773980153
"low_tourism","ayas","Ayas",2026-06-01,264.739324219967,46.7881657997488,92.7000227331318,179.611192503581,287.205592047218,858.799763181112
"low_tourism","ayas","Ayas",2026-07-01,496.093396066474,65.434198079271,140.09286423746,298.916460625196,487.417779542814,913.546747120167
"low_tourism","ayas","Ayas",2026-08-01,657.503947213325,119.848387821637,202.052698573421,442.494115216721,904.107726582598,1919.61633769254
"low_tourism","ayas","Ayas",2026-09-01,403.221402987292,81.8333464154157,154.870560199375,332.252629963539,490.98626660237,1028.27617456054
"low_tourism","aymavilles","Aymavilles",2025-10-01,390.444036553122,91.7449053559126,141.604692022636,262.918784745649,387.60175108036,1028.19787506157
"low_tourism","aymavilles","Aymavilles",2025-11-01,758.852452213037,127.474341858361,284.685583506816,612.731885123939,865.641432178807,1950.01125001123
"low_tourism","aymavilles","Aymavilles",2025-12-01,1385.83933285707,257.967407511378,589.298929182337,936.750532601439,1788.09545665303,3949.91662213386
"low_tourism","aymavilles","Aymavilles",2026-01-01,805.300165317241,159.048556562156,305.608327984506,575.594047533539,946.714480589481,2103.77925411392
"low_tourism","aymavilles","Aymavilles",2026-02-01,887.58798431266,85.2355301764365,250.302770168757,389.521338972625,784.158664014868,3203.18582923667
"low_tourism","aymavilles","Aymavilles",2026-03-01,454.961493022635,53.4851596310772,109.268736677939,192.761232394493,498.045425681397,1385.55781920274
"low_tourism","aymavilles","Aymavilles",2026-04-01,180.211751142235,34.1901227284967,68.3845884025947,108.310351395674,199.172143295097,562.138530769619
"low_tourism","aymavilles","Aymavilles",2026-05-01,92.0571641939537,19.2368111755851,43.37672438781,74.9224148979703,125.427705729617,217.068628940966
"low_tourism","aymavilles","Aymavilles",2026-06-01,92.2269356075164,12.6640283187659,36.6792211461818,64.6576062775979,137.67921894069,243.172696672328
"low_tourism","aymavilles","Aymavilles",2026-07-01,186.077094736776,15.9920016712998,62.4910747107592,130.892048876107,200.783746568781,540.642987515504
"low_tourism","aymavilles","Aymavilles",2026-08-01,302.383997275057,59.060562909299,128.557062060578,195.199899322564,350.059226080741,1000.44356220367
"low_tourism","aymavilles","Aymavilles",2026-09-01,212.278578260247,22.1020298092544,80.1768675767032,159.357405729695,287.399172458951,546.054836990383
"low_tourism","bard","Bard",2025-10-01,1744.3664869446,448.059562873612,715.545973353823,1489.68312848209,2284.49473773925,4147.7009617639
"low_tourism","bard","Bard",2025-11-01,5704.19133826844,1027.1458719574,2294.9362638203,4171.95307985967,5910.79303114501,13762.3734206345
"low_tourism","bard","Bard",2025-12-01,14373.2271754109,1934.02208186084,5130.68101050611,12891.5077687313,20988.5126589683,31635.8857660601
"low_tourism","bard","Bard",2026-01-01,8897.90305602325,1101.27614338441,2760.1581440388,5697.0958227045,10717.8271528604,29230.895789831
"low_tourism","bard","Bard",2026-02-01,9532.64129244327,1529.03107705239,3345.06250860957,6438.95429715418,9020.64613783156,31836.3871222698
"low_tourism","bard","Bard",2026-03-01,4145.74847332107,1024.54119995146,1804.93976038559,3359.69042918269,5181.99719081115,8740.86709178197
"low_tourism","bard","Bard",2026-04-01,2188.57922167184,281.335443454953,761.606438308234,1577.92428319809,3245.41136896964,5530.40481304122
"low_tourism","bard","Bard",2026-05-01,1414.337248005,224.677187042922,568.428198907657,1247.08014433901,2012.18261776831,3260.94526414294
"low_tourism","bard","Bard",2026-06-01,1981.00799924379,333.616083298729,865.534182774987,1550.94478354474,2799.52218696898,4908.40254137102
"low_tourism","bard","Bard",2026-07-01,4544.14027707974,450.758892737244,1633.09573075954,3127.06635240269,5934.85928815437,11831.6986315752
"low_tourism","bard","Bard",2026-08-01,4343.36207266126,899.672403967809,1888.5466998487,3550.58203217093,6037.74911655216,10332.0279280026
"low_tourism","bard","Bard",2026-09-01,2390.49059462883,295.652827852832,937.981321270262,1718.76538776373,2703.74936763013,6593.08476040165
"low_tourism","bionaz","Bionaz",2025-10-01,309.274718318848,74.4853616433841,161.505428569938,253.869317484404,406.923998062463,724.46268358333
"low_tourism","bionaz","Bionaz",2025-11-01,503.058956559909,76.6403979763073,233.603845663377,333.367845084026,619.633238122538,1725.35627024069
"low_tourism","bionaz","Bionaz",2025-12-01,1025.79608573382,104.969420003733,359.895819787674,749.485312825174,1306.26287681093,2954.0404580724
"low_tourism","bionaz","Bionaz",2026-01-01,645.650163396603,72.0368533853769,184.983995120715,406.191248270094,801.671205419389,1993.10925079812
"low_tourism","bionaz","Bionaz",2026-02-01,531.141790043859,62.8843982190754,140.46951336917,386.332915712565,710.127550871395,1317.53613916003
"low_tourism","bionaz","Bionaz",2026-03-01,276.359742899921,51.067702328831,113.304664579649,171.058517130798,276.365819567173,1032.03526052964
"low_tourism","bionaz","Bionaz",2026-04-01,161.663349055378,39.8293678427478,58.1507257278804,89.4124331070743,223.529112505484,484.823690260445
"low_tourism","bionaz","Bionaz",2026-05-01,100.847598108801,12.6274122387957,30.1877968630951,68.9098400032923,103.62336397432,358.930049926334
"low_tourism","bionaz","Bionaz",2026-06-01,82.5644469844381,12.3512295899675,31.5623685115095,57.496417617573,89.2721471805557,236.293627243605
"low_tourism","bionaz","Bionaz",2026-07-01,161.213981173733,12.7390279444736,47.7072634480372,75.1053750497842,150.94721137725,444.925513876811
"low_tourism","bionaz","Bionaz",2026-08-01,173.576446142825,47.8140677911828,88.8647082345656,125.867575404716,199.596692923243,442.309577209106
"low_tourism","bionaz","Bionaz",2026-09-01,137.314010336017,24.7810252744476,54.1023661199753,94.658173217196,172.392411303213,365.423748551537
"low_tourism","brissogne","Brissogne",2025-10-01,92.8925758268712,14.2857708823964,36.0051540060104,64.842699295596,126.802617624541,239.612156044136
"low_tourism","brissogne","Brissogne",2025-11-01,428.119956340022,71.0232857383565,147.081599042872,226.345190263186,515.555256694181,1319.95165461356
"low_tourism","brissogne","Brissogne",2025-12-01,920.364368283277,155.636804436448,377.736855397826,635.998349075812,1500.68791778602,2342.18304050946
"low_tourism","brissogne","Brissogne",2026-01-01,477.043320486932,124.200460153232,203.682362474434,394.68967703761,572.173831389538,1259.69053314086
"low_tourism","brissogne","Brissogne",2026-02-01,455.358797068388,82.8832009149701,168.02784501899,325.454732860522,598.3441449967,1077.61117895739
"low_tourism","brissogne","Brissogne",2026-03-01,247.089077766016,27.5939578337872,69.9045350467249,140.67335469856,304.428393154244,788.431132592744
