comune_key,variable,n_obs,x_sd,x_q10,x_q50,x_q90,pearson_r,spearman_rho,linear_adj_r2,quad_adj_r2,delta_adj_r2_quad,quad_term_p,aic_gain_quad,loess_r2,loess_gain_over_linear,sign_changes_binned,nonlinear_score,nonlinear_flag
aosta,log_arrivi,57,0.7459842467827371,8.318517964815808,9.11063052782717,9.52384955409951,0.22409622100934398,0.17902514907959557,0.03295037293013636,0.015043269511055612,-0.01790710341908075,0.9934967928504106,-1.9999292238750002,0.09428487791031204,0.061334504980175675,2,7.733450498017568,mostly_linear_or_weak
aosta,CDD,57,0.015373521796354128,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
arnad,lag24,57,0.30972794304706686,11.933180111481121,12.195890987923034,12.743662708750689,-0.18962494665424987,-0.2374254602022298,0.01842957712805693,0.2422433626197691,0.22381378549171216,1.1759492710046949e-4,13.797015615627735,0.3033619931564552,0.28493241602839825,1,52.87462015201104,likely_nonlinear
arnad,lag12,57,0.35414993557074725,11.933180111481121,12.195890987923034,12.809602748178028,0.6055595867776133,0.5318252527871403,0.3551879115589699,0.37011913631726123,0.01493122475829134,0.13489391586147373,0.3813107186925926,0.4799101185682747,0.12472220700930481,1,14.765343176759616,mostly_linear_or_weak
arnad,log_arrivi,57,0.9264490965813976,4.5808648786036965,5.521460917862246,6.330177792094989,0.30237649365394415,0.03471411931159915,0.07491211744017101,0.08459614118252912,0.009684023742358105,0.21390728776170262,-0.35426543741361627,0.15343240521264645,0.07852028777247544,2,10.420431151483355,mostly_linear_or_weak
arnad,temp,57,6.7711550290989075,2.955012292753818,9.88423150456535,20.337614721807817,-0.04751864033418541,-0.18647912885662435,-0.015882742072077294,-0.03200493269533666,-0.01612219062325937,0.7089777051980749,-1.851593487505859,0.01540685699192923,0.031289599064006524,2,4.728959906400652,mostly_linear_or_weak
arnad,HDD,57,6.056980177319458,0,8.11576849543465,15.044987707246182,0.0633881794231363,0.2066281400200322,-0.014090701231409763,-0.032847412165215584,-0.01875671093380582,0.9726171945935582,-1.9987446974228646,0.003184074492400879,0.017274775723810643,3,4.127477572381064,mostly_linear_or_weak
arnad,CDD,57,0.11483432012271562,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
arvier,HDD,57,6.2275400181957785,2.4171657263732205,12.70532134638514,17.858454074069044,0.4374023664718048,0.46415607985480956,0.1766175725623197,0.37883150281417943,0.20221393025185974,6.12561574585947e-5,15.109549162084207,0.47420319322079707,0.2975856206584774,1,51.979955091033716,likely_nonlinear
arvier,temp,57,6.2275400181957785,0.14154592593095344,5.29467865361486,15.58283427362678,-0.4374023664718048,-0.46415607985480956,0.17661757256231936,0.37883150281418054,0.20221393025186118,6.125615745859159e-5,15.109549162084278,0.47420319322079474,0.2975856206584754,1,51.97995509103366,likely_nonlinear
arvier,log_arrivi,57,1.8383450223301947,4.3240630064167265,6.175867270105761,7.6998325735543744,0.2447900953400388,0.31814867137354663,0.04282986697252289,0.04153246959609047,-0.0012973973764324187,0.3403100117789113,-1.0313074982899337,0.08684848391232936,0.044018616939806465,3,6.801861693980647,mostly_linear_or_weak
arvier,lag24,57,0.11844238708710773,11.492926680744956,11.648600807690412,11.786763743971568,0.8472928343071849,0.8865698729582578,0.7127761497422709,0.7122051102260111,-5.710395162598081e-4,0.3494457715823588,-1.0673102344755705,0.7372599132117709,0.024483763469499986,0,2.4483763469499986,mostly_linear_or_weak
arvier,lag12,57,0.12216046726363579,11.5386359950597,11.688440577051205,11.8676545585997,0.8007970018907433,0.8524112004148304,0.6347535807506071,0.632013649599624,-0.0027399311509830326,0.44557960945683794,-1.3800942477945028,0.654708180256555,0.019954599505947912,0,1.9954599505947912,mostly_linear_or_weak
arvier,CDD,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
avise,lag24,57,0.2490657102888259,10.99998143206518,11.352087474843115,11.609496635394748,0.6629988241061302,0.7494166450609284,0.42937775787095,0.4881514737876914,0.05877371591674141,0.009125863566426659,5.241725905789412,0.5586177781538887,0.12924002028293868,1,20.80137361996801,likely_nonlinear
avise,log_arrivi,57,1.4767019113130677,1.318334746401733,3.970291913552122,5.190672805005969,-0.3408408382816649,-0.35636097961495933,0.10010288571401293,0.09901268979168876,-0.0010901959223241775,0.338275256830494,-1.023110937337174,0.26787841798170187,0.16777553226768893,2,18.377553226768896,mostly_linear_or_weak
avise,HDD,57,6.149535652830867,3.22414451995866,13.53322385690239,18.574328314455418,0.6693799848815575,0.6924423126782475,0.43803446532658086,0.46224283007856315,0.024208364751982292,0.06770611671270951,1.555805876183321,0.4928191806250949,0.05478471529851403,0,7.899308005049631,likely_nonlinear
avise,temp,57,6.149535652830867,-0.5743283144554179,4.46677614309761,14.77585548004134,-0.6693799848815575,-0.6924423126782475,0.4380344653265811,0.4622428300785629,0.024208364751981848,0.06770611671270996,1.5558058761833031,0.49281918062509267,0.05478471529851159,0,7.899308005049344,likely_nonlinear
avise,lag12,57,0.24379573093211016,11.020418231820802,11.328714123657806,11.609496635394748,0.6553852227370199,0.6851179673321236,0.419157604548999,0.417659435934692,-0.0014981686143069606,0.35828059373736865,-1.1009300953499537,0.4519438731992975,0.032786268650298545,0,3.2786268650298545,mostly_linear_or_weak
avise,CDD,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
ayas,temp,57,5.550963090339311,-2.169814528430442,2.59634759982108,11.52883796417104,-0.5736617689758456,-0.5051205600207416,0.31688942200603387,0.45862678573018223,0.14173736372414836,2.481348791751132e-4,12.301128119027837,0.6377154151635924,0.32082599315755855,1,48.256335688170694,likely_nonlinear
